Accession,luminal protein 2.5
Q99LN9,0.0
Q9D263,0.8246241876779854
A0A140T8N5,0.7666252594778826
P52927,0.0
P21300,0.7919839130083807
Q9Z320,0.8432586131858317
Q91ZX7,0.712432110690783
A0A0G2JGU0,0.806909480308965
Q9R0H5,0.8296303087426867
P47880,0.7562418071979348
G3X9Y6,0.7193343020584526
A0A075B5N6,0.7507123214704949
Q3TNA1,0.8074089088552058
Q8K1R7,0.8268843496760464
Q3V140,0.7645751609288948
A0A075B5R0,0.774941385502809
Q9R0M4,0.771139753496458
P33587,0.7796798715866748
Q6P5C5,0.7696675905806506
Q91W82,0.0
E9QM73,0.0
Q3TYQ9,0.8569070412337657
F7AI87,0.0
Q5SWU9,0.7200661193562431
O35682,0.7708897128440092
Q3UZI5,0.749654007952295
Q61398,0.0
P31324,0.7441902849443398
P97927,0.7454547857401989
Q04207,0.7589744691943429
A0A1L1SVG6,0.0
Q9JHL1,0.7477793954234315
Q6ZWY3,0.0
E9PYP2,0.8605293180037275
Q9CVW4,0.0
Q10470,0.6866854435445725
F8WHV1,0.0
P25688,0.0
P49442,0.7905788925819622
Q9Z0G0,0.7183202929505949
Q9ESX5,0.679978794553533
Q9EQ20,0.0
O88522,0.7384657002510329
E9QKC6,0.0
P70445,0.0
Q6W4W7,0.0
Q91WU0,0.0
A0A1B0GSM3,0.6738271279020669
A0A087WS96,0.0
Q6P6I6,0.6774520471043527
Q9CQ86,0.7893930467864353
Q8CD15,0.769956345106674
A0A087WRH2,0.7010765568000952
Q80U44,0.6574309471598277
Q91VW5,0.6410654128871871
Q8BYM7,0.8122625231679907
O35638,0.6489207172181636
Q147Z4,0.0
P61021,0.0
E9QPB2,0.6013255371632128
P13595,0.0
Q62074,0.7673906776422967
Q8BWR2,0.6870518625259474
A0A075B5S6,0.7715723226498754
Q3UJB0,0.7444973278681317
Q9D1M7,0.0
A0A0R4J0S8,0.7727969618719749
A0A494B9A6,0.7584564630108755
Q62077,0.7546763816060534
Q61335,0.8223434797699378
Q9JHF7,0.0
P37913,0.7688191982850938
P30285,0.0
Q9QXK3,0.0
Q3TKY6,0.7427219439179773
B1AV77,0.0
P61027,0.7191426188576212
A2ACP1,0.748621623623931
O35609,0.0
P19785,0.0
Q921U8,0.7599050405872921
P04247,0.7468322122762362
A0A075B5R2,0.7286493974368952
O70503,0.0
P07310,0.9557276485705657
A2AS37,0.7209305215744332
H3BKU1,0.7313487702314628
P62858,0.8323045249025737
Q3UYV9,0.7315930556898111
Q80SY5,0.0
A0A6I8MWX0,0.7575380784248656
Q8K0G5,0.0
P20065,0.7109941047234546
Q91YS8,0.0
P21550,0.8358906239390075
G3X9Z5,0.7490253130266697
Q8C1M2,0.7331026335753172
Q99LC8,0.0
Q8C2E7,0.7258810997552361
Q9CYN2,0.0
Q9CSH3,0.7093354640749167
Q8BYN5,0.7259638937446754
Q8BU14,0.0
Q9Z2V6,0.8051120137454851
Q99J45,0.7175947963588218
P55288,0.7264616511650066
P02798,0.8716324803693332
A0A2I3BQE3,0.8886050530390593
Q9WU63,0.7520810712230823
P97368,0.0
Q9JIG8,0.7041146822671102
D3YXN0,0.0
Q8VHK9,0.0
Q9D9V4,0.7065759919374576
Q6P5B5,0.69990831407783
P08207,0.928680875609763
Q8BMY7,0.7886049381387404
A0A2R8VHF9,0.713622906039617
E9QAT4,0.0
B1AVH5,0.7045397301990252
Q80UK0,0.7494538088616841
A0A286YD87,0.6943804667758062
Q9QXZ7,0.0
Q19LI2,1.0
Q8BYH7,0.0
Q64345,0.8075196069705171
Q62511,0.0
A0A1B0GR18,0.0
