Accession,luminal protein estrus
A1BN54,0.5007538269619071
Q61598,0.5014975377562586
P17563,0.5010419079856425
P06728,0.5024072246227776
Q922D8,0.5024938463509321
Q8CIE6,0.5006078610214266
P27773,0.5025891329489913
Q00612,0.502266640507048
P17182,0.5073225367516173
E9PV24,0.5016480102740856
Q61781,0.506294901199898
P60843,0.501369403697202
P09411,0.5030794340986054
Q9WU78,0.5004793664858768
P62259,0.5039045846925987
O55029,0.5002907855904143
Q8VCT3,0.5006422391721396
Q922U2,0.5081477471417724
Q8BND5,0.5003757922991356
Q6ZQ38,0.5013020157565524
P10649,0.5082387544324249
A0A0R4J071,0.5000331763900054
Q922B2,0.5007120347227473
P20029,0.5019471783304162
Q78PY7,0.5005759846669122
P45376,0.5012122361627946
P42932,0.5014341304974971
P40142,0.5036923620317606
P80318,0.5009792215703879
P21981,0.5013932869051165
P26041,0.5008934001084221
B8JJN0,0.500691043952174
P40124,0.5013799258183362
A6X935,0.5003838445858876
Q9D0F9,0.5007731730382178
P05213,0.5022174711557625
P19221,0.5004324516174836
Q00623,0.5122908387279538
O88342,0.5012265878479902
Q99K51,0.5041322736078051
Q3UU35,0.5006200082241187
Q9QXS1,0.5002558055845491
P07356,0.5021267825827191
P17751,0.5032652750022776
P35700,0.5055999165907294
Q61702,0.5001635243893325
P07901,0.5015046677894872
Q91WT9,0.501473383699178
Q3V117,0.5004819455007571
O88569,0.5149913959458585
P24549,0.5004384363550014
O09131,0.5070452072483163
P63158,0.5026015551498013
P11983,0.5004141639118916
P19001,0.505450034276563
Q543K9,0.5011986269973603
Q3UPL0,0.5002869599970825
Q11011,0.5007261563513795
Q7TSV4,0.5005722929888008
A8DUK4,0.5156539714591826
O70209,0.5009727712140088
P80313,0.5005779725158319
Q76MZ3,0.5006079443295691
E9Q557,0.5004707099688129
A0A1B0GSX0,0.5037446430653221
P60335,0.5007642998552654
Q8C1A5,0.5004049670557352
Q9DBJ1,0.5021159183312365
B2M1R6,0.501135863855134
Q9CPY7,0.5006448455654092
Q501J6,0.5003295554968447
O35639,0.5006850256670016
P56399,0.5024944444762475
P10107,0.5018269266181484
Q9DCD0,0.5022270194090445
Q9D8E6,0.5005869004019382
E9QA15,0.5003017980325709
Q64737,0.5002861869718923
P29341,0.5005193447363417
Q9QZE5,0.5002563408522106
Q5SUR0,0.5004000849952186
P01029,0.5009753535396305
P70441,0.5005534730992384
Q99JY9,0.5008557520402863
O89020,0.5004798095916271
Q9Z1Z0,0.5002414085883731
Q9CWK8,0.5005613532558526
Q61699,0.5002044218080972
P10605,0.5005122980680721
Q99KC8,0.5003714403144424
P23953,0.5039273094211533
P20152,0.5001821693478239
P47856,0.5001955623035741
Q61233,0.500647033936793
P12658,0.5031407077827498
A0A087WS16,0.5002837036089468
P00920,0.501653323119491
E9PWE8,0.5005933995327578
Q8JZQ9,0.5003102457364358
P50580,0.5008884532296752
Q3U1J4,0.5002736160546445
P17742,0.5066968902141118
P62960,0.5001487849996169
Q02257,0.5003009291155893
P14211,0.5010754303488099
P09405,0.5013793881344368
P48722,0.5001418028979009
Q11136,0.5003084287157173
Q61696,0.5010528053389162
Q8BZF8,0.5002877228172511
P46471,0.5002622328745437
P06745,0.50145287079528
Q8BGQ7,0.500317491801675
P50247,0.5015522173004756
Q6GT24,0.5014638824424564
Q8R146,0.5001889713105434
Q8BL66,0.5004029479868156
Q80T06,0.5008735252052035
P80314,0.500611896560432
Q91VB8,0.5138937204493795
P28271,0.5006017398375685
P06684,0.5001276459420346
P32261,0.5013574683685574
P08003,0.5007318871373577
P19157,0.5022427912871688
O70570,0.5002674259262907
Q62523,0.5005043447452961
E9PYH0,0.5001004270090801
P62962,0.5020696724053331
P10518,0.5006636709188989
Q8VDM4,0.5003313960719509
P97447,0.500542089421707
P62908,0.5006382832437547
Q9D0I9,0.5002893022847226
Q8BG05,0.5007062260458529
O88844,0.5011101293504349
Q00519,0.5004345368958016
P63101,0.5030174249141355
Q9CZ44,0.5002635004443721
P48036,0.5043638517521084
Q60864,0.5006362560221811
Q9EQK5,0.5003747356531938
P50446,0.5006322711453205
Q8VDJ3,0.500218770729915
P26645,0.500337037328174
P47754,0.5002971697275914
P68040,0.500779971577801
P29699,0.503526346274819
Q3U0V1,0.5003201534823026
A0A498WGD8,0.5002396740316499
E9PZF0,0.501691035444172
P48758,0.5009046294214489
P07758,0.5050256311304057
Q60854,0.5006333934781105
P80316,0.5009703355169599
Q60710,0.5002642588598798
Q62318,0.5002873754450015
P05063,0.5013533848001186
P09103,0.5011909851799631
Q3TXS7,0.5002879267320508
P97429,0.5005196305807603
A2AMW0,0.5005736797897358
Q8CIB5,0.5001974424113361
Q3THS6,0.50021480131001
Q08642,0.5010339293929006
Q9WVA4,0.5009586138098623
P11352,0.5008629553748302
Q9CPX4,0.5005882676049671
Q9JHR7,0.500283954177639
P50396,0.5003555971091233
Q80X19,0.5002507182966627
Q99PL5,0.5002680207509775
Q8R1B4,0.5003542805201274
Q9QYB1,0.5017728886063547
A0A6I8MX27,0.5011187799460982
Q8BU30,0.5002472145811948
P97371,0.500954871611243
Q9CPV4,0.5005536909861603
Q62010,0.5006775229833339
A0A0A6YVP0,0.5004145720455716
Q6A0A9,0.5000916551092003
Q9R098,0.5000280491311473
O08529,0.5027639407588329
O70133,0.5001153851255533
Q8CIN4,0.5004612546071024
O08739,0.5003405377972021
Q8R0Y6,0.5001696956918671
P18760,0.5037637783163471
P12382,0.5001804161375365
B2RQC6,0.5001420188524093
Q7TMY8,0.5001034853919764
Q9D0E1,0.5001229485891674
Q3UW53,0.5002165617718545
Q03401,0.5004797069619864
P00342,0.500067604008958
P55264,0.5008933241270144
A0A7N9VSW1,0.5002015554468896
Q9QUI0,0.5002840082529785
P80315,0.5005303662085759
P15105,0.5003902816139836
Q8BJY1,0.5002426495694877
Q9D819,0.5004992720889359
Q19LI2,0.5001225634040919
Q9JIF7,0.5003075096844508
G3UXX3,0.5004011503003964
Q91WQ3,0.5005147021164906
Q99KQ4,0.500131063371985
P18654,0.5001762268092556
Q3TVK3,0.5002403829461906
P51125,0.5000932403173713
E9QK48,0.5002704086522318
Q9QUR6,0.5003713693965323
P14873,0.5000757030904499
P70296,0.5021338340805673
P68033,0.5011656719655521
Q91ZJ5,0.5007744400127163
A2A513,0.5070690153454857
Q5XJY5,0.5002874809308876
P68510,0.5010225991551844
P28798,0.5000882258912894
Q64514,0.5000783735200753
Q8K183,0.5012652923331297
P62715,0.5007327918191228
Q8BG32,0.5007262867268916
Q9Z2X1,0.5009857162289972
Q8CI51,0.5001657297389599
P01872,0.5007381457725703
O70400,0.50039205015302
P03958,0.5002609645889051
Q5SQ27,0.5000145378815307
Q91X52,0.5011484580352085
Q91VI7,0.5010497518971766
Q01279,0.5001219847484801
Q07076,0.5003229376187611
P56959,0.5003076361792764
P68254,0.5005397975513854
P16045,0.5010469854474993
B2RU69,0.5001278565223444
Q61129,0.5004043641314169
Q07797,0.5001960607427609
Q8BH64,0.5011761012608418
E9Q7Q3,0.5003633266863284
P97351,0.5006920696791739
Q9JK81,0.5017014786404893
P08228,0.5034992041722607
P80317,0.5006390078485369
Q93092,0.5045207237207119
Q61171,0.5007167380751437
Q9Z0S1,0.5002127793537525
Q6ZWX6,0.5002497478659942
P05201,0.500604252084722
Q8BHN3,0.5003236861540268
E9Q3M3,0.5001498081202992
Q99KJ8,0.5001266854931411
Q9Z2U1,0.5004556833185652
O54990,0.5000530627873193
P62141,0.5003039767711118
Q8BH61,0.5001261164403158
Q9Z0N1,0.5004338279620705
E9QN99,0.500690153083491
P03953,0.5009146938715142
Q9JII6,0.5010780276434152
Q8C3V4,0.5026016835314991
Q9Z1N5,0.5004841369352548
Q61133,0.5002126402150663
P47791,0.5004423850548734
P62192,0.5003133518495453
P27659,0.5004239709823516
P39054,0.5002137561503804
Q01339,0.5004619308249357
E9Q9E1,0.5000796642785204
P46935,0.5001567110255748
Q8R016,0.5004487965845126
P62242,0.5004933293308894
Q61792,0.5003066224901519
Q9D8N0,0.5006342374162354
P19324,0.5001261652845348
G5E924,0.5001609872154363
Q9Z1F9,0.500178997347434
Q9R0P5,0.5030466271386222
P97315,0.5016079172150183
Q3THK7,0.5001307152881878
P12970,0.5006195132798309
Q60973,0.5001853671319597
P39654,0.5002279176105282
P61161,0.5006631285836528
O88544,0.5001927332242245
Q63844,0.5006977971556246
Q99K85,0.5002259089640381
A0A0A6YXL6,0.5010234325665908
Q99KK7,0.5005058447188394
Q61703,0.5002457512894748
P97494,0.5002405403805118
P70398,0.5000499013612133
P49312,0.5006719355420467
Q99J77,0.5003911561301294
Q61362,0.5000051142015427
P08249,0.5001191929762164
O08997,0.5018634266904117
E9Q555,0.5003533138195959
Q9JLJ2,0.5004599178554792
P26883,0.5005024429169159
Q91VR5,0.5002246534388901
Q99PT1,0.501484048266883
Q9ERK4,0.500227526049914
Q8BKC5,0.5003009275027549
Q80UG5,0.5002088975245362
P16015,0.5007138535453174
P62196,0.5001710210350636
P11679,0.5007744337382304
P32921,0.5002356921301891
P47199,0.5001483211132959
Q9JHU9,0.5002335732275573
Q924B0,0.5004546155207832
Q91WT7,0.5005834142899339
Q8BPB5,0.5000526026224236
Q9R1P4,0.5007176324660703
Q62418,0.5001356860340307
Q9EQP2,0.5001251987406542
Q505F5,0.5001021338802861
Q05816,0.5001853437079833
Q9CX34,0.5001007016201011
Q9CQ65,0.5005216028669411
A0A0R4J2B2,0.5004187867186022
P00329,0.5018570084861373
P51859,0.5007208758807726
Q3UM45,0.5001889869601739
Q61176,0.5003297465505763
Q5FWK3,0.500266787279326
Q8VEK3,0.5003983422790986
Q6PDL0,0.500047290437822
Q61753,0.5000811471067691
P08226,0.5003533456382517
Q9D662,0.5001647943733061
Q9D0R2,0.5002545173977728
P11680,0.5000690806362847
Q08879,0.5000780916940468
O08692,0.5000138694084043
P97384,0.5001680492309968
O35643,0.500306891943829
Q8C1B7,0.5001865409187334
Q8VC28,0.5002368454581507
Q640N1,0.500200263821014
Q6GQT1,0.5000642363950173
O89053,0.5003400799630646
Q5RKN9,0.5001860707606429
Q9EQH3,0.5003132170301424
O08797,0.500167287379521
Q62465,0.5001506954870907
Q6NZD2,0.5001442276830703
Q9JKB1,0.5001935677763992
Q8K0C9,0.5017304161860453
P63005,0.5002993442598918
Q61035,0.5003573216295186
O35350,0.5001812023751047
Q99LX0,0.5011159763803628
P48678,0.5000858310024875
P11247,0.5000469708987425
E9Q912,0.5000817449416936
Q8K3V4,0.5000634152301542
P27612,0.5000816927761218
Q9D154,0.5004976382157494
Q91YI0,0.5003163690163638
P26638,0.5003125996322527
P07309,0.5043539351275262
Q9CVB6,0.5002646389048017
P46664,0.5002067680948726
Q8VCU2,0.5002090011503425
Q9DCT8,0.5005962411711293
Q9DBF1,0.5006983935611685
Q8C2Q7,0.5002033403602935
P34884,0.5010842626535748
P14685,0.5001495435759415
P70460,0.5001193706165887
Q3UZZ6,0.5002009836024419
P08752,0.5002063267861324
E9PYN9,0.500023749850877
Q9R0N0,0.5002185802636182
E9PVU0,0.5001435690230678
P14602,0.5012761371396798
P70663,0.5000288427280288
P62702,0.5002685675069025
P62983,0.5025958838373309
O55137,0.5004267445498629
Q99LF4,0.5002799191278099
P09242,0.5000699568989909
Q9EPC1,0.5003861162670601
Q9CZD3,0.5001929848366238
P97372,0.5004118714294963
P42703,0.5028961033419973
P29351,0.5000743223639312
P97290,0.5004857233909726
Q9R0P3,0.5007379597920951
Q9Z1Z2,0.5001592635603832
P47962,0.5006812805996955
Q9JHW2,0.5002134089295661
Q9WV32,0.5004726838151587
P06801,0.5000689893563184
P24369,0.5003354137368993
P21460,0.500033855507994
P60122,0.5000658725543418
Q99JI4,0.5002217016474636
Q9WTM5,0.5001825512391265
O70194,0.5001869738501674
Q99MN1,0.5003099713333029
P10810,0.5000113384514916
Q8BMJ2,0.5000913691991462
A0A0R4J039,0.5009087590633517
Q8BK64,0.5001771420656332
G3V018,0.5000944859927464
Q8BP47,0.5002506711003579
Q8BK67,0.5000973089552262
Q8VIJ6,0.5002472457554135
Q3UE92,0.5001874833810821
O35685,0.500146306380329
P50516,0.5002729697280232
Q9D8W5,0.5001259090277412
E9PUD2,0.5000555652321979
Q61553,0.5001384913441385
Q05D44,0.5007272416833048
Q91WU5,0.500078406756761
P41245,0.5000549822691656
Q8BVI4,0.5004887048399828
P0DP27,0.5024239891148156
A0A1W2P6F6,0.5019133781390778
Q9Z0E6,0.5003592966906931
Q99KI0,0.5001578727176981
Q7TMB8,0.5001452561018879
Q9Z0U1,0.5001271749342056
Q00915,0.5004725611111674
Q9Z1Q5,0.5008441570029303
Q9JKR6,0.500123470102785
Q64471,0.5005665816811757
Q64442,0.5000909595623804
Q8R3B1,0.5000460477833418
Q3UDE2,0.50008743788846
Q61823,0.5001878932556758
P62334,0.5002016982098401
P70168,0.5002714542704324
Q68FL6,0.5000661834178655
Q06890,0.5001797524151633
Q6ZWQ9,0.5006032803571032
Q3ULJ0,0.5008708877288962
Q62433,0.500036991451512
Q9CQT1,0.5001448105086431
Q921W7,0.5001067792224615
Q9CZC8,0.5001180209926198
P70349,0.5005801032390955
P25444,0.5003235838485917
P48774,0.5002696268955469
P31230,0.5004416417510262
Q61166,0.5005079771815821
Q9QWL7,0.5002802634689194
Q00PI9,0.5004610347371552
O70475,0.5000889158122336
Q61646,0.5000605270703787
A2AN08,0.500088606413693
P54775,0.5009295705929039
Q9R111,0.5001436883207373
Q6PGH2,0.5001235882230688
P28474,0.501074708380929
Q8QZY1,0.5001796431193914
Q7TNC4,0.5001328426534988
P99029,0.5008326392850715
O55222,0.5001449676115161
Q8BJW6,0.5000186251899941
Q61730,0.5001109720202213
O35381,0.5007218259858883
A3KMP2,0.5059872465389964
P14148,0.5006462166874522
P06281,0.5000433245553934
Q9WVK4,0.5002216679937409
O35215,0.5005115369839762
Q62167,0.5003518066898612
Q6P5F9,0.5001515658573309
Q9D1P4,0.5000814119810031
Q91YR1,0.500249204810835
A0A0R4J093,0.5006318620395556
Q6AW46,0.5000283409438324
P24547,0.5001087334653883
Q9CX80,0.500158477759412
O09061,0.5004572662074708
P47963,0.5003957288255584
Q9CRB6,0.500372336461802
Q6IFX2,0.501585436287675
A0A0A6YXW6,0.5000329415400683
Q9CR16,0.5002356895610152
Q61247,0.5003188586899191
P63001,0.5015630527127443
Q9QZD9,0.5002450443611727
Q8K354,0.5001722336824799
P60229,0.5002353534929679
Q924M7,0.5000772816964215
Q09098,0.500467057116649
P04104,0.5072919985494057
Q6P069,0.5004366340930497
Q6PDM2,0.5003662453205571
Q9CZ30,0.5002218154438601
P31725,0.5001631939081089
Q9CT10,0.5001258257686828
P11087,0.5000450711310673
P24472,0.5014546760798181
F8WJK8,0.5009374709554342
P09528,0.5002876309152624
P35235,0.5001875511193613
A0A0G2JFY5,0.5000776688958176
Q02819,0.5000873116859539
D3YWF6,0.5002731514748835
P06797,0.5000379579197674
Q9DCN2,0.5004843834346198
Q9DBE0,0.5005561541117927
Q99J09,0.5000411722774235
P54822,0.5001556683309762
Q61704,0.5000763885640221
A0A3B2WDD2,0.5004414839726595
P61205,0.5003253523250548
A0A1W2P7A1,0.5004644969922464
Q9D8U8,0.5011723806826893
Q8C0L6,0.5000185869408275
G5E895,0.5000990009745832
Q8VDN2,0.5000703566917568
Q9CPW4,0.5002723983043107
Q61081,0.5001426688111015
F8WID5,0.5009071624373692
P07310,0.5000206477298896
Q9JMH6,0.5003085852982143
Q9DCJ9,0.5000877958469958
Q8C845,0.5003015334230275
Q9DBB9,0.5001445012465351
O88487,0.5001494310046363
P97855,0.5000773020920393
Q8CFG9,0.5000904076831314
P63037,0.5000747288089128
Q9CXW3,0.5001682566391167
Q6P8X1,0.5001356484989993
O55234,0.5002007773517673
Q9DBG5,0.5001324282250665
P47738,0.5001502061406087
Q9DBR7,0.500168210884435
Q8R1Q8,0.5001319360334215
P10630,0.5001880436763865
P62814,0.5002173721225555
Q9CQ60,0.5003060156647214
P53810,0.5003602869580551
P61222,0.5000657658728495
P10711,0.5001018093382831
P35564,0.5000871396281518
Q60598,0.5001866746348826
Q8VCC9,0.500062803408207
Q9WVE8,0.500165934865074
Q8K157,0.5012063003996649
O09159,0.5000173866647599
E9PVA8,0.5000749901690423
O88851,0.5002401925277887
Q61635,0.5000847051285686
P54923,0.500193552847427
P14152,0.5025053351190062
Q91YR9,0.5003829940623896
P05784,0.5009693454197901
P70698,0.5000381418067311
Q6DYE8,0.5000088090136776
P17427,0.5000717967518896
Q8BWY3,0.5001723485790434
Q8CAA7,0.5000619356997671
Q3B7Z2,0.5000415321443431
Q62426,0.500823752786726
O55131,0.5000437358456308
Q8BML9,0.5004765505274733
P26262,0.5001432107202777
P24288,0.5004585985722496
Q9WUA2,0.5001502037688526
P97298,0.5003019855579861
P01898,0.5000707245628779
Q810B6,0.500044640480957
P63028,0.5001336994864755
Q68FL4,0.5003151849591487
Q8BX70,0.5001293459359735
P14869,0.500468315384617
Q8BTZ7,0.5001622829852099
Q8BJU0,0.5001002277023187
Q9JL35,0.5000748309312113
Q9JLI8,0.5000539649922159
Q99KB8,0.5000321056378332
Q8BUV3,0.5000527601116621
Q8K010,0.5000656015760429
A7ISP9,0.5001614272847678
P28352,0.5002897456196838
Q6NSR8,0.5001493331885636
P47911,0.5006245569381447
Q8BTS3,0.5000950377450922
P26043,0.5001526487393793
Q9CY64,0.5001267759422257
O70435,0.5005796811649931
P19973,0.5000856014928929
K3W4L3,0.5001812499592091
O08804,0.5000746815802027
Q07456,0.5001367008911168
P08607,0.5000520141534666
Q91V41,0.500103927654233
P35980,0.5002086115955084
Q99LD4,0.5000940645298761
P15947,0.5000128127050276
P50404,0.5001446277532133
Q9R0Y5,0.5002435219418266
P56480,0.5000794545306135
Q9DAR7,0.5001391632058229
Q3TML0,0.5002888550408362
P17710,0.5000427196950633
Q91XV3,0.500033962421538
O88685,0.5001343718856134
Q61074,0.5001092032631299
Q80W21,0.500218494250983
Q923D2,0.5003785723066753
P17156,0.5000837231892478
P04117,0.5011320376542259
Q9CR00,0.5000772569557738
Q8C7R4,0.5002417880434838
Q9WTQ5,0.5001640957782553
Q62219,0.5003009353683353
Q9R069,0.5000241610464843
P24270,0.5000711314193006
Q8VDK1,0.5000573893993272
Q922H4,0.5000435877776267
P30681,0.5005041492625655
Q9Z2U0,0.5006525707289041
Q61990,0.5000468023629295
Q9CQC6,0.500453501365061
Q921F4,0.500183125267631
Q9Z2N8,0.5000238517257908
Q3TTY5,0.5054963297715588
P42227,0.5000946239338298
O88958,0.500110044012863
Q99LB4,0.5003685115018445
P62827,0.5007865295295282
Q6P1F6,0.5000933976253853
Q6S9I3,0.5000735338619392
Q8BU85,0.5000431675187683
G3UZ26,0.5001035623623417
Q8BHG1,0.5001596786201336
Q8R050,0.5002692006964244
Q8CG76,0.5001491912194693
F6ZHD8,0.5001064516481235
Q8BGD9,0.5000952643658859
O35887,0.5000107605368718
E9Q414,0.5005151495841526
Q8BZW8,0.5000732733946276
P51885,0.5007998718211389
Q9WUM3,0.5002266401476405
Q64726,0.500121429612449
Q99MD9,0.5000601293355169
Q4VAA2,0.5000340508555076
Q91Z53,0.5001400877530865
P01869,0.5002200752182091
Q9WVJ2,0.500178069281025
Q9CY58,0.5002148124466447
Q9JIF0,0.5001500067400073
Q9QUM9,0.5004803839215572
Q62446,0.5001119507931471
F7CUP3,0.500094805767295
P29788,0.5001227760808377
P70372,0.5001034191794831
A0A1L1STE4,0.5000738309020759
Q91V76,0.5001722945288885
P00493,0.5001073995945597
Q9CYR6,0.500131181414443
Q3TW96,0.5001148852575976
Q9QXT0,0.500045207901871
P26369,0.5000783116256625
Q9R0P9,0.5000211507122576
G3X9Z5,0.5000015190512623
P22599,0.5034780649185566
Q05BC3,0.5001154064325646
Q6Q899,0.500083941807543
P34022,0.5002826694382064
P32067,0.500162908356214
O35744,0.5000274623906703
P61202,0.5001021559752643
Q922F4,0.5000971167899304
Q9EPU0,0.500092454679791
Q9Z2M7,0.5005611217075884
P97825,0.5000542306318071
Q91W50,0.5000502763200954
P51150,0.500181124510363
Q9EQ80,0.5000992218335523
P62751,0.5003511321526951
Q06138,0.500111552259378
Q9CPR4,0.5001894133936318
O89079,0.5003388820087251
P17918,0.5001993281602582
Q8C0C7,0.5004655628790337
P23591,0.5002680717959552
O88456,0.5002561183879211
E9PYI8,0.5001411532402726
Q9JI75,0.5000491083252298
Q62148,0.5002517592959645
Q4FZE8,0.5005058426150826
P26350,0.5000950469831811
P70670,0.5001903090737517
P63242,0.5008034821710812
Q8C7E4,0.5001476855976649
P61087,0.5001325633260159
O09172,0.500062706838467
Q9QYG0,0.5000512972714967
Q921M3,0.500109317525084
Q8BH35,0.5000849898746942
Q9R1P1,0.500241677203277
Q6IRU2,0.5003400088892793
Q9Z1D1,0.5000836134656395
O35286,0.5003183234254645
Q61655,0.5000883617552654
Q9QZ08,0.5000819657565339
Q8BVE3,0.5000403869230141
Q9WVQ5,0.5001515540539649
O35841,0.5001183944292132
P63073,0.5001574384169176
B1B0C7,0.5000042545663334
Q9QWK4,0.5000240098243744
Q9DBK7,0.500074320125352
Q9DBG3,0.5000888464784673
Q78ZA7,0.5001428973490708
O70557,0.5006980672470626
Q9CQM9,0.5002610526459804
Q91VH6,0.500119324094861
Q9D142,0.5000575734269002
Q9QXC1,0.500286324028709
P97470,0.500013941171034
Q8BFY9,0.5000488058088682
P62281,0.5002804684270727
Q03265,0.5000438408051965
G3X8T9,0.5003120176819771
Q64467,0.5001293634680337
Q99LB6,0.500252663998689
Q9CQ19,0.5001505183218269
O54724,0.5001313199079639
Q148R4,0.5000005633868017
P42208,0.500139189490337
A0A494B952,0.5002275675335374
P09036,0.5000093108525563
P0DOV1,0.5000913348823497
Q04857,0.5000298913188691
Q8CG72,0.5002110966567909
P63038,0.5001634063566129
Q9DAK9,0.5004407012232401
A0A0R4J049,0.5000919219432788
P46412,0.5003312482260922
Q60631,0.5005207562593617
Q64674,0.5001630054123778
Q8VCA8,0.5000288594629527
P61164,0.5001424466405279
Q8BTY1,0.5002220775813003
Q8VCT4,0.5002050766606365
Q8K4Z3,0.5002317357271671
Q9CQB8,0.5000565718190678
P43274,0.5003400284767808
Q99KP3,0.5001185005443938
Q07235,0.5000671406035128
Q7TPV4,0.5000227704356188
P62754,0.5000687873391887
Q9CYT6,0.5000263330289857
P62717,0.5001444954719884
Q99K48,0.5001143982603337
Q62422,0.5000478948494492
Q01405,0.5000385423452939
Q6QR59,0.5001096907565313
D3YUT3,0.5002115701627545
P26231,0.500065124557071
P54071,0.5004402389102127
Q99KH8,0.5000553589693014
Q9QY48,0.5000089363815868
Q9DCC4,0.5002415416306434
Q9CRB1,0.500034528397929
Q99L45,0.5001013120495271
P70271,0.5000608185325749
Q9WUK2,0.5002012915617071
Q8CAY6,0.5000792141453676
Q62093,0.5002395885439014
Q9CQV8,0.5010659906304927
E0CXN5,0.5002211176332224
P54823,0.5000472955355137
Q9DCV7,0.5001710413006636
P32848,0.5009104338544349
Q9JMD3,0.5010356006366667
G3UXL2,0.500407906274114
Q6P1B9,0.5001218686984497
Q9JLQ0,0.5003227200560764
Q9WVJ3,0.5000685341915589
Q99J36,0.5001031429095714
Q9R1P0,0.5003078956975737
P47713,0.5001140962257071
Q9WTI7,0.5000407736071424
P62911,0.500089374963832
Q9Z0J0,0.5001323496762035
Q9DCT1,0.5001224854756983
P62270,0.5003451269527981
Q9CPU0,0.5005630018182727
A0A0A6YW77,0.5002604476807399
Q8C0E2,0.5000203754237441
P97461,0.5001148498736327
E9QP62,0.5000547979707939
Q8R0A5,0.5001785631310166
Q8C0M9,0.5000578135258104
Q60967,0.5000528773222007
P62264,0.5002738292808862
P40336,0.5001025836711459
P35979,0.5003061782685095
P43276,0.501641138553835
Q9WTX5,0.5001473691410717
Q8BG13,0.5000818288189719
Q3UP87,0.5000296576736597
G3X8T3,0.5000244886622763
P58389,0.5001554704695335
Q9R1T2,0.5001487197897886
O35295,0.5001677796810045
P45591,0.5001776703607445
O08663,0.5001028040375315
Q9DAW9,0.5000271948696029
F8WI14,0.5000884860434023
Q8C878,0.5000446654675523
Q8JZR2,0.5000830784616556
P16460,0.5007034135007989
Q921M7,0.500075768037121
O54988,0.5000308759765751
Q9D2V7,0.5000324489885782
Q1HFZ0,0.5000709625787004
Q9WUB3,0.5000318777462477
A2AUD5,0.5000532102336317
Q08091,0.5000610566704176
P62918,0.5002005212717594
O88947,0.5000601370624458
P54728,0.5003730857137104
P26443,0.500083988124483
Q61656,0.5000419698637448
P61358,0.5003066803514084
Q8BP48,0.5000582910813106
Q8VDM6,0.500043949867382
O08795,0.5002477751864569
Q3TGS7,0.5009023411326042
P08121,0.5000247640203199
P28660,0.500101697938586
Q6A028,0.5000770492560543
P49443,0.5000452220040051
Q61205,0.5088733841801795
P35123,0.5000622701804323
Q8BWT1,0.5000164686796889
Q9ET01,0.5001007357380238
Q9EQU5,0.5005627579311962
P34914,0.5000913656903616
Q9CZ42,0.5000947861254972
Q542V3,0.5000374365028035
Q3UXL1,0.500047349657756
Q9WTX6,0.5000353549818707
P35505,0.5000252403559018
Q9D0A3,0.500122063634074
P14206,0.5006330882202282
P70202,0.5000557581341349
Q9DAU7,0.5001040692555867
Q9CR51,0.5000517168823715
P11859,0.5001466172965232
P70697,0.5000357140872249
Q3UEB3,0.5000638133248907
Q9JKX6,0.5000200601056233
Q9Z185,0.5006571874324579
Q60829,0.5007884356953336
Q60737,0.5000302063973019
Q9CWZ3,0.5000660122870577
Q8CGA0,0.5000148949295751
