,IU_0.5preg_n1,IU_0.5preg_n2,IU_0.5preg_n3,IA_0.5preg_n1,IA_0.5preg_n2,IA_0.5preg_n3
A830018L16Rik,1.1228761759067243,1.9278470560479952,1.452060593489731,4.049190181712933,4.145068863056409,3.9196978557848183
Sulf1,4.897611204451931,5.073167086000464,4.941743742456294,4.7361755026116725,4.740511149840064,4.385858961921531
Slco5a1,3.6945914743123054,3.6731762178533236,3.4815133976572747,3.353997814027762,2.8893278015471413,2.946499035114358
Prdm14,0.03925190915365609,0.0,0.0,0.0,0.033312806630723724,0.0
Ncoa2,5.33911815307016,5.39968981580984,5.312523626118481,5.506553888571331,5.710227672006697,5.5601994870616975
Tram1,6.174643615250405,6.132029305042106,6.19937383814083,6.449067445882251,6.14332992991101,6.352667799974301
Lactb2,3.440612451424554,3.6544385854990007,3.643094914426685,4.368038310415286,4.17624124871866,4.335911115985245
Xkr9,0.07844350491142545,0.07307876719393222,0.0,0.042393777988398815,0.0,0.0
Gm5523,0.0,0.0,0.08766637565023491,0.042393777988398815,0.0,0.0
Eya1,0.03925190915365609,0.25328648218439814,0.04387527698807904,0.1268787388223929,0.42063252161019815,0.5513792144799697
Msc,2.229464944190497,2.073441348716616,2.5567040502251484,0.4510235942106097,0.7061649919844751,0.8398237674410655
Trpa1,0.0,0.036563767799741784,0.0,0.0,0.0,0.0
Kcnb2,1.462096574992606,1.708493457032984,1.614776479504379,0.8638348293122533,1.230819981705774,0.8916276425275655
Terf1,3.5086345981944613,3.377303234324349,3.42605465293608,3.336077872645606,3.516959047792313,3.365547380911466
Sbspon,3.517985726945898,3.492621264140119,3.6901800960703333,1.7947973574981526,1.9834607163120137,1.4881604902616568
Gm7634,0.0,0.0,0.0,0.0,0.0,0.0
4930444P10Rik,0.41947173539646787,1.0203658293496305,0.7248470966416676,2.0599326619224514,2.452251099227658,2.5001446255878554
Rpl7,7.652477566027168,7.571909675975819,7.682634084656203,7.0317407281407265,7.073630042512571,7.147175706656049
Rdh10,5.548820603539794,5.443018533619621,5.357781944054424,4.4254779244666915,4.20049820640214,4.428255536195643
Stau2,4.04488194440861,4.111174530928652,4.083540677452699,3.704998980813076,3.8712040898071183,3.797517362432383
Ube2w,4.556610871815431,4.606608052190623,4.623335436769234,4.439587075754647,4.37506505936175,4.412566642975684
Eloc,4.040749405134765,4.099118215225646,3.9676790889920097,4.116368093809277,3.9473319055093197,4.024695922671525
D030040B21Rik,0.0,0.036563767799741784,0.04387527698807904,0.1268787388223929,0.48101909115690816,0.3887118084747841
Tmem70,4.2391818985333325,4.279534364745856,4.307764360852589,4.119129062386859,4.19549294527288,4.277321899230534
Ly96,2.930770345537121,2.847625579795326,2.8018632450725725,2.2794209001215116,2.2016704308871002,2.4138667986229523
Jph1,1.7357098843370276,1.708493457032984,1.6799571183269704,1.6789923606573522,1.3819860590887716,1.5920747240816233
Gdap1,0.3831743745907018,0.42587250919658876,0.13129056013038354,1.1859818072983428,1.0576241409895906,1.1030011550503895
Pi15,4.533262285065821,4.545631067904437,4.831157497822119,2.679077299023084,3.2868777048183877,3.2902830579515028
Crispld1,3.7858845766737184,4.072071590532721,3.9610171993676553,3.257759514332264,3.593061857678894,3.991798279655252
Defb44-ps,0.0,0.0,0.0,0.0,0.06658871622444458,0.0
Tfap2d,0.03925190915365609,0.036563767799741784,0.0,0.0,0.0,0.0
Pkhd1,1.2948555197100937,0.7362423081097451,0.5049400926418676,0.2926501267883037,0.2634921839795585,0.45516315020307746
Il17a,0.34638927736030584,0.07307876719393222,0.0,0.0,0.0,0.0
Il17f,0.0,0.0,0.0,0.0,0.033312806630723724,0.0
Mcm3,3.2622518508327545,3.0533296641946417,3.0032514422519005,3.200780061067664,3.8794957513206283,3.594746900999779
6720483E21Rik,0.34638927736030584,0.6181655805897873,0.7248470966416676,0.5266053882226016,1.1757737267463453,1.0132332442052923
Paqr8,4.88700534610376,5.196271659162386,5.0965076052577745,5.763013697302616,5.637936304073138,5.965656368984107
Efhc1,3.6384252630628375,3.953118926487383,3.6901800960703333,5.422546279936926,5.770396560788233,5.533351156843975
Tram2,2.5614912327319406,2.342704214672885,2.2325932816655603,1.971128732715347,1.9834607163120137,1.949729676336848
Tmem14a,2.347631162049784,2.5611368017379985,2.515262960107324,2.6070513889794538,2.9674908019766133,2.8959020605500987
Gsta3,3.237933623408565,3.235546022538395,3.2789107146172602,3.6924092127686077,3.790311281635928,3.6222131899022734
Gm4956,0.03925190915365609,0.036563767799741784,0.0,0.0,0.0,0.0724048808931401
Khdc1a,0.19507043807911006,0.0,0.04387527698807904,0.2926501267883037,0.09979119792505538,0.14443362426149042
Khdc1c,0.11751530286983566,0.0,0.0,0.0,0.0,0.03622615642902577
Khdc1b,0.07844350491142545,0.0,0.0,0.042393777988398815,0.0,0.03622615642902577
Kcnq5,1.2746725042323077,1.5572257461372194,1.0063429558838104,2.8638291946292007,2.676164473337376,3.268486156651934
Rims1,3.2889230449106734,2.917032046771629,2.9123559931997485,0.1688228265527283,0.38987526511693005,0.2509948690350721
Mir30c-2,0.0,0.07307876719393222,0.0,0.0,0.0,0.03622615642902577
Ogfrl1,3.306317727961544,3.4970575336883813,3.0582102191490517,3.806064575141379,3.8725908124835384,3.774513720914107
B3gat2,1.5452462380943957,1.7212452250945243,1.5454190923453264,1.0873220253440459,0.8810688282608723,0.8132103769797093
Smap1,4.441429331922312,4.417442346171915,4.374051850962164,4.384033591970918,4.319897129485385,4.483763656502659
Sdhaf4,3.320586281759054,3.35714852439437,3.417464618046802,3.4842770364597757,3.4704307765350966,3.494411779807153
Fam135a,4.509355614343654,4.659934458218137,4.599789064039497,4.57944559124384,4.713972906976208,4.639515534414641
Col9a1,0.0,0.0,0.0,0.0,0.06658871622444458,0.03622615642902577
Col19a1,0.23344580325106265,0.14577086188476812,0.04387527698807904,0.042393777988398815,0.033312806630723724,0.03622615642902577
Lmbrd1,4.9057831429247765,5.1033949237634095,5.001366375056433,5.290624624568882,5.415392802838042,5.336785376330896
Adgrb3,0.07844350491142545,0.07307876719393222,0.260383815694,0.0,0.06658871622444458,0.0724048808931401
4931408C20Rik,0.0,0.0,0.0,0.0,0.033312806630723724,0.0
Gm7846,0.4904996864062822,0.678231637017286,0.7589196742511194,0.7037664291210802,0.6249060547182819,0.7018568637946195
Gm9898,0.0,0.0,0.0,0.0,0.0,0.0
Phf3,5.4954679553428605,5.510615662771576,5.40582143904018,5.747709637700185,5.810718924272731,5.754941082263198
Ptp4a1,5.043507594992701,4.861770840829926,5.0938189106034715,4.441586520574162,4.166991088173155,4.476373324237223
4931428L18Rik,0.07844350491142545,0.0,0.0,0.0,0.0,0.0
Lgsn,0.0,0.0,0.0,0.0,0.0,0.03622615642902577
Dnaaf6,0.0,0.0,0.0,0.0,0.0,0.0
Khdrbs2,0.0,0.0,0.04387527698807904,0.042393777988398815,0.0,0.0
Prim2,2.7328863560002747,2.605083987472845,2.4793848229982074,3.0362592600594485,3.447390424945394,3.2118267973514345
1700001G17Rik,0.34638927736030584,0.3921616832674407,0.4657596130411527,0.37295211531625105,1.3976169474231612,0.9415889944082682
Rab23,4.015589212860957,4.206002190102619,4.105475238929875,5.3990523897406515,5.575027259244946,5.473444394674318
Bag2,3.8629700729529617,3.9615044543146904,4.036625849127354,4.692846155564398,4.6637257394056455,4.666455272054819
Zfp451,3.8874001193272814,3.8666876976211033,3.751763895376779,3.702911649099722,3.850169337623229,3.7628105840385597
Gm15455,0.07844350491142545,0.1818555474767919,0.13129056013038354,0.1268787388223929,0.06658871622444458,0.0
Bend6,0.7816890221123954,0.49192517775642963,0.4657596130411527,0.1688228265527283,0.13288444320974224,0.14443362426149042
Dst,7.521170415293627,7.502747414483975,7.4915789466920835,7.661801283340747,7.501902907127814,7.601216918195665
Mir5103,0.07844350491142545,0.32347638593258266,0.34427362528024685,0.41228513543848694,0.23116837651479566,0.2509948690350721
Ccdc115,3.591972605527791,3.544602306107967,3.6702712195214207,3.6860544618374607,3.430294658380658,3.4676751633708722
Imp4,4.051731807024488,3.8953445029916525,4.014695378081595,3.9182825289198346,3.9053084669161002,3.943845342826234
D1Ertd448e,3.2741933691647875,3.2412755056868843,3.189163984376308,3.27712129209672,3.159789141356703,3.2089080533498278
Ptpn18,4.757544833365696,4.709243700499553,4.882339552469034,2.556014924645148,2.7076229768200615,2.946499035114358
Prss39,0.0,0.07307876719393222,0.0,0.0,0.0,0.0
Cfc1,0.19507043807911006,0.07307876719393222,0.04387527698807904,0.25177053456415477,0.42063252161019815,0.10848929745410481
Prss40,0.03925190915365609,0.036563767799741784,0.0,0.0,0.0,0.0
Amer3,0.0,0.036563767799741784,0.0,0.25177053456415477,0.23116837651479566,0.1801936768088422
AA619741,0.0,0.0,0.0,0.1268787388223929,0.2634921839795585,0.2509948690350721
Arhgef4,4.054458675972511,4.0037445077781735,4.119835608771146,4.5294908646116605,4.568182844946459,4.429119968056026
Fam168b,6.159159996295132,6.177530105639774,6.114984961866839,6.014472243406795,6.006092379131509,6.0041326854212596
Plekhb2,6.458352221559023,6.361948227638113,6.437026790107053,6.3116382045638035,5.848133277125012,6.08205309628871
Hs6st1,5.903284941163267,5.8826906500255385,5.891650191965232,5.808842253297521,5.8230180083142375,5.790340327929406
Uggt1,6.078827520701352,6.058703958119813,6.021109982497927,6.449067445882251,6.101088031363398,6.283413834155869
Neurl3,4.6942292864359825,4.793271724632939,4.814210133581605,3.2279974778725355,3.2066626729805674,2.980093607971197
Arid5a,4.851431476453128,4.852104603952603,4.9098972714281786,3.7438531878733086,3.4929531851156868,3.451742840057131
Kansl3,5.360374753768676,5.367451982943655,5.399891636523881,5.496169925193797,5.540063299056064,5.507233272582941
Lman2l,4.9052016422893745,5.171671718686333,5.076985698980955,5.2045499834217805,5.297244491153484,5.305263110776362
Cnnm4,3.93454085836526,4.094254715647253,4.135397541784112,4.7242011768099434,4.606836820423841,4.645101103876104
Cnnm3,4.4340033332522,4.458923310700047,4.547251943957555,4.24828060472221,4.593443478914967,4.281336427997711
Ankrd23,2.34016531683056,2.677673557433861,2.529265934160685,2.1417044748876837,2.417491144301526,2.073462575777912
Ankrd39,2.7277884806349477,2.6974898529744316,2.683728406599613,2.556014924645148,2.703188500995782,2.5905162411012284
Sema4c,5.016814246767496,4.9669502067912505,4.965286473926661,3.939951355771304,4.126963613037873,3.9850869474027815
Fam178b,0.9760630288150076,1.110452457776703,1.1148481402171457,0.21047494655488963,0.6249060547182819,0.21572732168244466
Cox5b,4.969406271276921,5.013720570761208,5.110373470327005,5.041521981831297,5.021737023165593,4.987280995908773
Actr1b,5.160493615749802,5.138759546478691,5.1380567457723245,5.21934364127314,5.152123035164672,5.196664745770653
4933424G06Rik,0.11751530286983566,0.07307876719393222,0.04387527698807904,0.1688228265527283,0.09979119792505538,0.14443362426149042
Zap70,1.5611476415724097,1.4157022108299986,1.1405712714080858,2.8344679015619216,3.0304261921930493,2.871662708646673
Tmem131,5.844789659771809,5.872444819592846,5.818475614856223,6.046686685242978,6.144474247912979,6.10592579855638
Vwa3b,2.838972554932312,3.215231132522676,2.931204318857409,4.860533574436782,4.853221395845834,4.762555259600915
Cnga3,0.0,0.036563767799741784,0.04387527698807904,0.042393777988398815,0.06658871622444458,0.03622615642902577
Inpp4a,4.443277249373735,4.356505559719678,4.2506278952983925,4.2049486512571015,4.46484290934341,4.11971528134848
Coa5,5.11391243482042,5.0588657887565205,5.0503491836589225,4.869688860913236,4.877873027968087,4.925580055528373
Unc50,4.321716128933904,4.462303645235934,4.44552780794031,4.452512592605886,4.223205256707676,4.295261751501943
Mgat4a,4.686296937277885,4.22650126744634,4.374051850962164,3.4946205387756444,3.5010192239315034,3.4332187654997974
4930594C11Rik,0.0,0.07307876719393222,0.0,0.0,0.033312806630723724,0.03622615642902577
Cracdl,5.366627948288635,5.681978485789143,5.538164943792523,6.218281841685956,6.399718419114794,6.345827176645791
Gm19863,0.34638927736030584,0.6181655805897873,0.34427362528024685,0.7698116092924546,0.6524194163853356,0.422157484902661
Tsga10,3.4824596169898583,3.667591653091229,3.5391690845228165,4.857243411548113,5.125946352651707,4.983317040291439
Lipt1,2.4194234908481174,2.497413910233439,2.3385864980809004,2.4883732725987593,2.4465397841991643,2.407414213248485
Mitd1,3.789439650232236,3.615877468830198,3.4513915941616258,3.4997525172641133,3.2743659262684246,3.2629620957893115
Mrpl30,4.286712074367132,4.315345832094606,4.417335489181815,3.897855366039921,3.7918146401808372,3.997135124571466
Lyg2,0.15640944524648034,0.32347638593258266,0.04387527698807904,1.7528344831106006,1.8694625975176593,1.2838476424770882
Lyg1,0.0,0.036563767799741784,0.04387527698807904,0.0,0.0,0.0
Txndc9,4.81390838329636,4.719733913841656,4.867595696233975,4.812767304550357,4.633097183030726,4.6926883801468
Eif5b,5.583067465686811,5.4363510351584345,5.457664428135532,5.551004248914085,5.210541044703263,5.336087815318089
Rev1,3.4776261752833206,3.430725764533545,3.3643183451916863,3.172803675304936,3.0713226254469683,3.27123681877786
Aff3,3.1342992399576897,3.7703980238776533,3.2854928152102496,5.48109565880543,5.690390175734442,5.455338058761039
Lonrf2,3.103114520390651,2.9326899280724072,2.9404976538968066,1.0873220253440459,1.5698832627681756,1.1455895810901118
Chst10,3.5364301170928543,3.5361239615644418,3.8194490734682964,2.502267711385954,3.1282492867716667,2.740855082959414
Nms,0.0,0.14577086188476812,0.08766637565023491,0.08471160319374335,0.0,0.03622615642902577
Pdcl3,4.358555267944061,4.32507009584105,4.3550736157472025,4.218770580845564,4.1248118822921045,4.172453375739218
Npas2,4.844656799133466,4.796900996181491,4.644654180655263,4.432557376395269,4.789349648372647,4.331157632316431
Rpl31,6.32785870299659,6.4336723116330585,6.509918938609327,6.0078194921668215,6.077522228350688,6.085851888709518
Tbc1d8,4.450634968632013,4.470704838463516,4.423669474585903,4.116368093809277,4.356442252994849,4.239403265257441
Cnot11,4.260462552614452,4.2590708349029684,4.27656101652743,4.4584223451265474,4.501721379874178,4.486215016186766
Snord89,0.6257999471097038,0.32347638593258266,0.5811769430360316,0.37295211531625105,0.5398200321408463,0.3548469407859033
Rnf149,5.495790265193799,5.389058925095769,5.513343621452045,4.988616162291418,5.039589227649668,5.080242617796611
Creg2,1.6075059386545199,2.1929918477392354,2.0157862712530763,2.393102364142857,2.8362276421731663,2.5575650583035983
Rfx8,0.03925190915365609,0.3921616832674407,0.30258688604981876,0.1268787388223929,0.3587628631923776,0.10848929745410481
Gm3646,0.0,0.07307876719393222,0.04387527698807904,0.0,0.0,0.0
Map4k4,5.5933508000188,5.656488753711905,5.590302342679778,4.850630435056512,5.051173893234797,4.925053933665128
Gm16894,0.15640944524648034,0.036563767799741784,0.04387527698807904,0.042393777988398815,0.06658871622444458,0.0
Il1r2,0.8111142687137664,0.678231637017286,0.7922647881311202,0.2926501267883037,0.09979119792505538,0.03622615642902577
Il1r1,4.186897722575838,4.1716274844312835,3.9987311693653704,4.308240232129984,4.074000169651727,4.0665280155293155
Il1rl2,2.6913632411777617,3.060195789779324,2.7911902367974326,3.7112349920935226,3.893164338560761,3.8756093767335975
Il1rl1,1.749050537022751,1.8064648146612405,1.6640283258673962,0.7698116092924546,0.1658337025180237,0.5513792144799697
Il18r1,3.3346546208919237,3.0324451220792206,3.2384842908581177,3.839430923214703,3.2743659262684246,3.4631488630475067
Il18rap,1.0757933657936456,0.7074931245841766,0.9185953770022575,0.5995305753028705,0.19860559388341112,0.1801936768088422
Slc9a4,0.0,0.0,0.0,0.08471160319374335,0.033312806630723724,0.03622615642902577
Slc9a2,1.0268881786357382,1.2918154566773141,1.328660034340703,1.723908236447265,1.718647654098224,1.7251319423712355
Mfsd9,3.234851967388,3.3235074478302926,3.1448697851513674,3.7153708584424603,3.779724075580468,3.6786491245516397
Tmem182,0.07844350491142545,0.3921616832674407,0.30258688604981876,0.0,0.033312806630723724,0.10848929745410481
Pou3f3,0.03925190915365609,0.0,0.0,0.0,0.033312806630723724,0.0
2900092D14Rik,0.0,0.0,0.0,0.0,0.0,0.0
Mrps9,3.8496927198816593,3.744805394416615,3.8290277364925314,3.571354867755967,3.7827604346737296,3.7003619850106713
Gpr45,0.03925190915365609,0.07307876719393222,0.13129056013038354,0.0,0.06658871622444458,0.0
Tgfbrap1,4.63352566506264,4.691288089638514,4.5828807005741545,4.695174055502583,4.621365265082411,4.585575655903053
AI597479,4.209307420823325,4.193939450589679,4.180681687024672,4.193496015574962,4.051076961060689,4.069007952997839
Fhl2,2.896779834645987,3.2441280213761625,2.998896663645518,3.7676378106699326,3.6923970149272356,3.6749840918417433
Gm8210,1.3907915334001444,1.043491658130353,1.2146374746546171,1.1620515187734501,1.212751101149408,1.2265464926527676
Nck2,5.154618281929624,5.283109374316273,5.26602658384942,5.480388969528274,5.523974836829273,5.397653438098474
Ecrg4,5.817599512936383,6.040241038877,6.127895701798395,5.394825851858347,4.228074106254755,4.700623607940067
Uxs1,3.5133210735880738,3.763637040982807,3.7097008090026997,4.209996929832186,3.882244443373361,4.205408236033822
Tpp2,5.062573349132031,4.8319044127494815,4.812784804532076,5.203618073166099,4.947906311398165,5.00298154713426
Mettl21c,0.0,0.036563767799741784,0.04387527698807904,0.08471160319374335,0.033312806630723724,0.0
Tex30,2.2703921208787263,2.216894509661135,2.2232434976015387,2.2082812956697744,1.9744230096707591,2.426650323382931
Poglut2,3.7328647782437354,3.921756472176713,3.8936282649888954,3.635946659657637,3.7137358922950585,3.7543666347913134
Bivm,3.7119957399967585,3.88187245208449,3.800012296803501,4.044745151049663,4.015676360286921,4.056546340192693
Ercc5,3.90336169248664,3.9503080629698366,3.9458637926121116,3.894409933293699,3.9186313337782197,3.841996989208382
Gulp1,3.7733414419962594,4.018314392032026,3.9183444852543357,3.6018627029389636,3.824329846948999,3.849735891071449
4930521E06Rik,0.07844350491142545,0.07307876719393222,0.04387527698807904,0.0,0.09979119792505538,0.10848929745410481
Col3a1,7.762131885524503,7.9313815625060995,7.999796322772742,6.4182749812583735,7.2868108200376485,7.0161510521541155
Col5a2,5.8289802286438785,5.869557074738151,5.834007626895807,4.279297064145256,4.962462530567501,4.79663774225042
Wdr75,3.813977797414183,3.8308629338916393,3.77416676909802,4.117749530461173,3.5228716947389223,4.042656895368841
Gm5526,2.160375636343902,2.363380357004721,1.9320731875884691,1.4779478909712849,1.542974579594697,1.4881604902616568
Slc40a1,5.341000951603736,4.626134690796436,4.6488639383646735,2.9733900051337447,3.430294658380658,2.994671575938458
Stk-ps2,0.0,0.0,0.0,0.042393777988398815,0.0,0.0
Dnah7b,3.277156663164456,3.7006411664592753,3.3145890286550475,4.981074041634925,5.337770962960136,5.038371923064802
Dnah7c,2.1780892529706617,3.2694420455090007,2.515262960107324,5.491636504897508,5.767899729275804,5.528757551942462
Slc39a10,4.371531783355207,4.452128176607836,4.249376056502914,5.038227362166932,5.041744685040345,5.0246515622251975
Tmeff2,3.059968593086507,2.843389878816518,2.9171012903561153,1.232459368660867,1.015642029006762,1.0362729326467992
9330175M20Rik,0.15640944524648034,0.07307876719393222,0.08766637565023491,0.042393777988398815,0.06658871622444458,0.03622615642902577
Cavin2,5.347749825820879,5.282737991419518,5.357368311953765,4.553887799618469,4.666236280748197,4.636008646785145
Nabp1,3.989780044262558,3.718541311790785,3.9165991416082395,2.92918058079876,2.676164473337376,2.6882940153097508
Gm17767,0.9498999986722612,0.678231637017286,1.1657664854307972,0.4510235942106097,0.1658337025180237,0.28595939546991084
Myo1b,4.523938405542971,4.69530617541841,4.581982819313521,5.250961464170222,5.4245383997784655,5.464585632176146
Stat4,0.839970535653998,0.923571849786041,0.5434183680884045,0.8018158521818112,0.2955492134968305,0.422157484902661
Gm3940,0.03925190915365609,0.07307876719393222,0.04387527698807904,0.042393777988398815,0.0,0.0
Stat1,6.230120236951948,6.1566674370834145,5.888249706393697,5.479681780505559,5.4195334323651885,4.984309503119239
Gls,5.713823009500073,5.603473244321917,5.747114628128678,5.131628377632085,5.031355858052035,5.0044409147622755
Nab1,5.30850106623684,5.444915396602722,5.338153887653115,5.902321325058249,5.7272955519462485,5.919039611235952
Nemp2,2.934939517233985,3.374805946663704,3.1064035978368207,2.9990115798225094,3.6166001876043046,3.10425403780453
Mfsd6,5.7083664440285915,5.89726263373372,5.836316761011252,6.2562534513153585,6.220825551294955,6.340346347942513
Inpp1,3.545526500133817,3.851269014717526,3.6923679539976817,3.9249999696411857,4.0637496636679,3.921134539894388
Hibch,3.312049538730085,3.44248010286551,3.4541676671820984,3.400274868276254,3.4724993181826944,3.4744265039546245
1700019D03Rik,0.19507043807911006,0.49192517775642963,0.08766637565023491,0.08471160319374335,0.033312806630723724,0.03622615642902577
Mstn,0.03925190915365609,0.0,0.04387527698807904,0.0,0.0,0.0
1700019A02Rik,0.0,0.036563767799741784,0.04387527698807904,0.0,0.06658871622444458,0.0724048808931401
Pms1,1.7752393139185225,1.4649098984644076,1.8135259250591933,2.170767822974296,2.292213420527771,1.7740418722491564
Ormdl1,3.636359873742624,3.785445320534012,3.7801906239157206,3.753832210565174,3.824329846948999,3.8574154153866806
Osgepl1,2.6313277502765917,2.7500593329891463,2.689678972081294,2.556014924645148,2.863127843286316,2.658426940626395
Asnsd1,4.602521473344065,4.618946975828501,4.711551734215781,4.465273214326723,4.673107951920911,4.500798337634066
Dnah7a,2.0064930082180137,2.5384260525436853,2.2781014747545387,4.267481185113229,4.748625908234461,4.287328175033396
Stk17b,3.8496927198816593,3.8620869815036105,3.7203834178439346,3.244640841681708,3.3258975166161466,3.454034455402216
Hecw2,2.7678675592040136,3.028921761197494,2.87356565330901,1.1376412565092344,1.6343803544176925,1.699807619738782
Ccdc150,0.7516867996817647,1.2918154566773141,1.061751880790142,2.287975044361042,2.9977940499630105,2.5905162411012284
Gtf3c3,3.7062278686187775,3.810032163612503,3.663545977334196,3.826586955360438,4.039415366710497,3.8574154153866806
Pgap1,3.0995889936476404,2.944275406558709,3.1180990017199512,2.844350450564067,3.1369498180477833,2.954062106414083
Ankrd44,3.7769412607670882,4.073316973906637,3.9475588802076067,5.2447173646402145,5.460306663957569,5.283069394802037
Sf3b1,6.6625849694046835,6.6023874771836795,6.632380050347509,6.340168029720228,6.4298285284449594,6.351910037428087
Coq10b,3.9252886773788584,3.7378687337415526,3.984142330795503,3.671067957879057,2.676164473337376,3.460878021994452
Hspd1,5.3862355810227065,5.334492980626033,5.365198214897458,6.1043793915836915,5.911275875455044,6.054709573917142
Hspe1,4.527338971898604,4.554133278415753,4.60155237704039,4.822368317388446,4.4830757552017175,4.709802497261932
Mob4,4.6072338146784535,4.5978056578816915,4.590034880603283,4.465273214326723,4.194488881059605,4.419569880779039
Rftn2,3.8580116829283817,3.8983138236179884,3.920086790379714,1.6635916876813917,2.4747802425889787,2.073462575777912
Mars2,2.1692706547266134,2.1002542818573686,2.2781014747545387,2.4527807530574317,2.141692594285091,2.036940517052985
Boll,0.0,0.0,0.0,0.0,0.033312806630723724,0.0
Plcl1,3.167849254462766,3.2859699230770865,3.1258209243960584,2.7299132482458006,2.9606308634187584,2.8040170613622344
Gm6644,0.7516867996817647,0.678231637017286,0.4657596130411527,0.37295211531625105,0.5686031654074529,0.5824787101983939
Satb2,0.8111142687137664,1.110452457776703,1.0885805978149423,0.5266053882226016,0.7061649919844751,0.8398237674410655
9130024F11Rik,0.23344580325106265,0.42587250919658876,0.30258688604981876,0.042393777988398815,0.3587628631923776,0.1801936768088422
BC055402,0.0,0.0,0.0,0.0,0.0,0.0
4930558J18Rik,0.03925190915365609,0.036563767799741784,0.0,0.042393777988398815,0.2634921839795585,0.0724048808931401
1700066M21Rik,2.347631162049784,2.712100819095866,2.6348175206248214,2.655634718517274,2.595419019628901,2.8213592512607883
