,IU_2.5preg_n1,IU_2.5preg_n2,IU_2.5preg_n3,IA_2.5preg_n1,IA_2.5preg_n2,IA_2.5preg_n3
Adhfe1,3.8203879553500912,3.9473465736448707,3.6622067016204016,4.342796770658184,4.2788330319960854,4.1677545869834365
2610203C22Rik,0.8455724682765712,0.7831905003110969,0.8181880342034639,1.0673193950613307,0.7231524315632655,0.5073277902330575
Vxn,3.4774209385713735,3.236546629447474,3.5350438623484717,3.623613335284773,3.7073470096111487,3.6988329193669873
Mybl1,1.190794254892848,1.457493198458849,1.6507882830992773,1.6157851731617854,1.5397591841391491,1.5131554417961932
Vcpip1,4.5826149120758135,4.648856809194523,4.501234480867784,4.548909375314036,4.5941945409965745,4.568644926240163
1700034P13Rik,0.22430476994563303,0.09972869457519538,0.0,0.08395529830737987,0.06175288819779876,0.07147593261200182
Sgk3,5.150126825650825,4.853632232352985,5.099010929307885,3.598648519588551,3.651241566301909,3.6487598618820463
Mcmdc2,0.2899669600902881,0.27938445503593007,0.6585951795687813,0.4662344732065513,0.33363276303170647,0.350465467913503
Snhg6,3.0158358825957983,2.7201874538131388,2.960479236914389,2.410797085329241,2.2796025456373155,2.2292544053813383
Snord87,0.17997908469920587,0.13280142398327213,0.15903024157405768,0.02101194369276497,0.04632753451779596,0.05719825232771548
Tcf24,0.3756278712121725,0.24720958557198505,0.3142071784332451,0.6299355116861711,0.8287152091170966,0.5939760500086869
Ppp1r42,1.2279760919789617,0.596630339651135,1.5536590900262293,3.519788103679683,3.4155798619957127,3.3768501054020508
Cops5,4.6440709132439135,4.55747828255266,4.648749667760497,5.061706477513711,5.027024740418133,5.047925496243683
Cspp1,4.217621426782902,4.14654921170585,4.191645315217943,5.556078765750558,5.439130372197818,5.329552501775613
Arfgef1,6.075788759456566,5.97842306794568,6.044631453833506,6.569701902629703,6.6591399733843,6.651203316252343
Cpa6,0.04522266457109904,0.08314922961044316,0.0,0.02101194369276497,0.10792660560750379,0.05719825232771548
Prex2,3.0842247273616326,3.4425164184771173,2.845757020257488,1.5664722069593275,1.7094612781604084,1.3926631159983942
A830018L16Rik,2.0158380231883397,1.6084598460318058,2.1931701475280105,4.464058773336785,4.3989040111513535,4.5509810200705285
Sulf1,4.854041943839062,4.8084775867486105,4.642615810596885,4.743055530496708,4.90177927434672,4.946467100982575
Slco5a1,2.9729121997258603,2.9124353278208455,2.953383289682099,2.208672144614478,2.0836660406484353,1.9107231943216074
Prdm14,0.0,0.0,0.0,0.1257492674035492,0.030891158692209583,0.0
Ncoa2,5.6610358534733765,5.707057829726593,5.669324597310333,5.680082123468868,5.791114957263948,5.745168396638596
Tram1,6.121107445609595,5.996310313744708,6.117617738059997,6.049663948358361,6.0498536039371915,6.087384541583809
Lactb2,3.6606144255304356,3.5813809265754633,3.593144056317219,4.087135598622712,4.093079951656904,4.050367429251495
Xkr9,0.0,0.033291880027404026,0.0,0.06299878921839493,0.030891158692209583,0.05719825232771548
Gm5523,0.022617111820983377,0.033291880027404026,0.045613158270618605,0.02101194369276497,0.015447421630640452,0.014306873452154773
Eya1,0.22430476994563303,0.06654693241905778,0.045613158270618605,0.24956325691193604,0.06175288819779876,0.12841304274779114
Msc,1.6171936459610927,1.9962656416591653,1.3515788031630784,0.1257492674035492,0.21462105213060553,0.254767538049684
Trpa1,0.0,0.0,0.0,0.0,0.0,0.0
Kcnb2,2.5380686062837925,2.402030876776205,2.3161943822670015,1.1546757284502516,1.2024530482795732,1.1880691402078642
Terf1,3.600728629458897,3.4708381799368033,3.4300301675884737,3.8036596840136823,3.829205977003721,3.633765195811148
Sbspon,5.607538158466474,5.301606519384702,5.368127220625846,2.8857655227132235,2.969642420597492,2.6616546934131367
Gm7634,0.022617111820983377,0.0499263013791495,0.0,0.0,0.030891158692209583,0.042908916234119465
4930444P10Rik,0.8455724682765712,0.8687964675154309,0.9000943741363927,2.7901722719927737,2.676091131853002,2.743732287256559
Rpl7,7.715829435588751,7.579861421934634,7.6752124633231,7.312706331454471,7.269931303650454,7.237195570446255
Rdh10,5.612671757415196,5.498445035881006,5.531288822067524,4.6042511637994705,4.572726776873012,4.481573060682358
Stau2,4.318331719769558,4.237112937515992,4.281948984703501,3.722766619701562,3.8550371348220818,3.714285738395005
Ube2w,4.661752006769476,4.60321042838094,4.576770799054261,4.395983749605788,4.4139770810925985,4.406638483794535
Eloc,4.223600917304722,4.132762887073482,4.255120836483342,4.090655991532228,4.087912203297314,4.143992997513743
D030040B21Rik,0.0,0.06654693241905778,0.068390140113273,0.4280877881307105,0.2894538085014424,0.41702761336176314
Tmem70,4.520585936308151,4.514670302913007,4.5976731498487045,4.017781322601691,3.969232092344673,4.049869103013594
Ly96,2.2852291450604025,2.298240901176388,2.385133751060405,1.9449653980704098,2.0171923502081186,1.8727507735449458
Jph1,1.5457974976120121,2.039753490598906,1.8076023022511571,1.2134679222834857,1.6308544670112184,1.3791931137311524
Gdap1,0.41752462808957375,0.4657943105661909,0.5233306099522312,1.4325199827872106,1.6875838180333922,1.7004347813325797
Pi15,4.279004970406788,5.046056114973554,4.541905074936801,1.4789959929101266,2.1061415909557195,1.7642229660743518
Crispld1,3.550100185314833,3.961385013034158,3.3831905267809352,2.3648772874542248,2.5666591125845817,2.447637506641662
Defb44-ps,0.0,0.033291880027404026,0.0,0.02101194369276497,0.0,0.014306873452154773
Tfap2d,0.04522266457109904,0.0,0.0,0.0,0.0,0.0
Pkhd1,2.4412203801092254,2.0691428239571437,2.564178507536237,0.31020341008003394,0.5576674499482562,0.5573021553178297
Il17a,0.0,0.0,0.0,0.0,0.0,0.0
Il17f,0.0,0.0,0.0,0.0,0.030891158692209583,0.0
Mcm3,2.8022746411541197,3.180112574386271,3.0548957267536467,2.6701729853726035,2.5876673423722543,2.407548897864535
6720483E21Rik,0.6720627992150452,0.7057827025753625,0.6585951795687813,1.1666650433855765,1.1853025730460607,1.1800620511962538
Paqr8,4.57844235361457,4.72935168462356,4.681829524316703,5.018455706804713,5.192990576514132,5.299713589844784
Efhc1,4.004543585672289,4.008419976294173,4.206027567717677,6.138572563579442,6.161488357502918,6.1437404895419006
Tram2,2.111892180075229,2.3778242690751723,1.7705133045381802,2.1081109071545168,1.8745693974834996,1.6217717950516461
Tmem14a,2.9889402544232633,3.0298005049610266,3.0199654870069015,2.8763684708324977,2.8434344145083568,2.7139662026979687
Gsta3,4.267659949318376,4.01924334108477,3.9889395793015985,3.402548197547462,3.3909418410164776,3.0802811731820103
Gm4956,0.3756278712121725,0.5249699880551437,0.3999153279191797,0.08395529830737987,0.06175288819779876,0.05719825232771548
Khdc1a,0.04522266457109904,0.21478202029672414,0.2262106931915061,0.1257492674035492,0.07716358234160745,0.014306873452154773
Khdc1c,0.0,0.0,0.0,0.02101194369276497,0.0,0.0
Khdc1b,0.0,0.0,0.045613158270618605,0.06299878921839493,0.0,0.0
Kcnq5,1.2521335877560065,1.5217787245576548,1.29485888409722,2.190261859114526,2.334419605969672,2.247356973154033
Rims1,1.3550562915393436,2.6936377593479777,1.755306122789389,0.08395529830737987,0.09255601070043185,0.19898727783138276
Mir30c-2,0.04522266457109904,0.0,0.068390140113273,0.02101194369276497,0.04632753451779596,0.0
Ogfrl1,3.506314897618239,3.6231051188581165,3.4634200105109745,3.6717500287676748,3.6431944454685192,3.6722938598190016
B3gat2,1.6922560296508173,1.5890596239560533,1.8148663735034924,1.2585052431967467,1.16790471013071,0.9418171788040437
Smap1,4.330310884373347,4.34031484363012,4.337720194615128,4.037245229298217,4.153581811540063,4.157959700017246
Sdhaf4,3.8184037687135435,3.5692672714569333,3.7046149735543663,3.7625678140626797,3.689763840733978,3.72537621401112
Fam135a,4.501201495077434,4.46459772177175,4.48490334071426,4.691211487492591,4.747380597447929,4.656924300646775
Col9a1,0.0,0.033291880027404026,0.09113175957478391,0.0,0.030891158692209583,0.014306873452154773
Col19a1,0.13530105067210985,0.08314922961044316,0.2262106931915061,0.06299878921839493,0.0,0.042908916234119465
Lmbrd1,4.948860505938062,5.04926475220803,5.045241838177108,5.658916281813047,5.6325222574132106,5.643332447832397
Adgrb3,0.0,0.0499263013791495,0.0,0.08395529830737987,0.1385882603412218,0.0
4931408C20Rik,0.0,0.0,0.0,0.0,0.030891158692209583,0.08573908316340938
Gm7846,0.8455724682765712,0.7705513605660436,1.1594799510171208,0.8270357629298741,0.8058804390300837,0.7992150340070405
Gm9898,0.04522266457109904,0.0,0.0,0.0,0.0,0.0
Phf3,5.633108458949652,5.676618704009141,5.656331541402969,5.80619574498563,5.833158554965363,5.833824052069014
Ptp4a1,5.0386935259742245,4.822507274926842,4.9714794687124595,4.300964411259837,4.294127160811281,4.31268453166434
4931428L18Rik,0.06780515223915115,0.09972869457519538,0.045613158270618605,0.0,0.0,0.0
Lgsn,0.0,0.016648246043367787,0.0,0.04201461773559098,0.09255601070043185,0.0
Dnaaf6,0.0,0.0,0.0,0.02101194369276497,0.0,0.014306873452154773
Khdrbs2,0.0,0.0,0.0,0.0,0.0,0.0
Prim2,2.6986828856691294,2.7836559250378996,2.7689328485799694,3.4869333227775945,3.313171398014776,3.4047672846616686
1700001G17Rik,0.20219090897772263,0.7057827025753625,0.5629651656958004,1.3840335658545102,1.1502539376491123,1.5942218895772995
Rab23,4.267659949318376,4.3811235243694595,4.329339798129507,5.665778959740344,5.669433916603487,5.684619445933903
Bag2,3.8920905374938175,4.101306568306145,3.96327130841086,5.033081448279374,5.010888532068855,5.043505151729118
Zfp451,4.034595531283463,4.012040787782149,3.9675953363894436,4.114957907944695,4.020957221277853,3.953675274388158
Gm15455,0.1576790802702236,0.1492860119012024,0.045613158270618605,0.14656908673575939,0.10792660560750379,0.11421043629611084
Bend6,0.4790810750938991,0.6656499212836663,0.20391429300956396,0.04201461773559098,0.10792660560750379,0.08573908316340938
Dst,7.326376424899819,7.346948972994477,7.323575092329197,7.150680491267535,7.16347814650916,7.140359112004015
Mir5103,0.06780515223915115,0.1657304338303623,0.13646299662117795,0.22913799927881032,0.1385882603412218,0.11421043629611084
Ccdc115,3.9607221635362655,3.7482150159325633,3.931574224416559,3.8008469066721746,3.7575958501590923,3.7545870630556535
Imp4,4.082250970793032,4.027581315253422,4.097692805117074,3.9713648491272804,3.979677770830349,4.0342965912361874
D1Ertd448e,3.31895351707827,3.296149037436601,3.301025512925798,3.5148031255954,3.513097742084022,3.441125432741431
Ptpn18,4.164947760172577,4.025206117998722,4.12755206686311,2.8403268267822823,2.6824210463441998,2.6968285456690784
Prss39,0.0,0.0,0.045613158270618605,0.0,0.0,0.0
Cfc1,0.43821980550135836,0.1821305693788118,0.2924037485454233,1.7585323175841667,1.6250136503603627,1.643317351772624
Prss40,0.0,0.0499263013791495,0.0,0.1257492674035492,0.10792660560750379,0.0
Amer3,0.43821980550135836,0.27938445503593007,0.3142071784332451,0.8423843108271765,1.2606089392781217,1.2653201869159714
AA619741,0.13530105067210985,0.06654693241905778,0.09113175957478391,0.16732602614035036,0.30424519804500577,0.042908916234119465
Arhgef4,4.447594338562231,4.271625967129694,4.468824142281153,4.750351070461049,4.782919521014515,4.773721900794893
Fam168b,6.086438596332087,6.214152267116577,6.052711127613273,6.062272329892056,6.136214221586353,6.136774462478185
Plekhb2,6.250107327824482,6.154227490735438,6.17239865609552,5.722353849345923,5.78067961678497,5.798882898453098
Hs6st1,5.992701833929743,5.864471725956777,5.960027380178119,6.022535095521572,6.091942106130155,6.104013824680649
Uggt1,5.878936375957573,5.8124826237082825,5.795604992448754,5.847320468770914,5.792906447638118,5.933538980501746
Neurl3,3.677903387351322,3.881616362622438,3.6527963148471287,3.631427924566495,3.5789655868667625,3.54619958821118
Arid5a,3.6993827118413156,4.097442354110897,3.7279088236851043,3.511048045234976,3.556313121963161,3.737026764915123
Kansl3,5.411346733289057,5.508345106988146,5.422169817716583,5.632640654104544,5.632079790873762,5.628428508862843
Lman2l,5.0071178295990935,4.888343225247965,5.005683605795667,5.104440282596871,5.122971947477282,5.139193998254079
Cnnm4,4.453402119788241,4.382372353232127,4.3973078920824324,4.667014637366715,4.744428417115331,4.71035289438013
Cnnm3,4.5807625902764375,4.573070438152861,4.509803149695979,4.827611005351498,4.78550247312627,4.7519718034386385
Ankrd23,2.845104747189932,2.932088212338307,2.889692702450597,2.8427701664387865,2.632846212618133,2.349711128982373
Ankrd39,2.9400684717502754,3.118846522440287,3.0570390586495715,2.8996985758636837,2.6633109790931875,2.708285932543561
Sema4c,4.677864875398771,4.8413508259966065,4.820136357321956,3.8349973733458618,3.743807746610014,3.84724211140217
Fam178b,0.65364137875942,0.9607225880042937,0.9924204007110815,0.7640123369415975,0.48994679065530694,0.350465467913503
Cox5b,5.058724480690122,5.01934960120924,5.16030264246391,4.928339478554654,4.926950812887866,4.929441052531454
Actr1b,5.024221017490158,5.128282295550279,5.089498422406429,5.064365133582369,5.099692953074071,5.1571483806155705
4933424G06Rik,0.022617111820983377,0.016648246043367787,0.045613158270618605,0.06299878921839493,0.1385882603412218,0.12841304274779114
Zap70,1.2033170397956081,1.5559366603331306,1.426531937087853,3.263352483066145,3.378391918869316,3.1872087927179056
Tmem131,5.979741379665244,5.981958975235665,5.942931148732928,6.054805290946411,6.113639810474359,6.10170999415467
Vwa3b,3.478815902408542,3.432895104324013,3.4562554023352274,5.427688622770021,5.4870749619721915,5.437249365921541
Cnga3,0.022617111820983377,0.033291880027404026,0.13646299662117795,0.08395529830737987,0.12327184519395692,0.028610819527119365
Inpp4a,4.222938291620419,4.599534080115669,4.33473524888617,4.481329172342909,4.460024956426563,4.45632830969118
Coa5,5.139578921526737,5.213543337751895,5.1114634742375324,4.928339478554654,4.97972709745541,4.883723809088509
Unc50,4.60819354745493,4.405808595443088,4.6320123089975365,4.448452905008431,4.435437327451366,4.428041907482391
Mgat4a,4.472177021444471,4.644384781613911,4.463055915442239,3.3640882295276793,3.370997902255852,3.2333094257731148
4930594C11Rik,0.09035317425879505,0.0499263013791495,0.068390140113273,0.0,0.07716358234160745,0.07147593261200182
Cracdl,5.250616309088714,5.127690095527909,5.275923012015617,6.272567563874345,6.207898379556303,6.347454294243601
Gm19863,0.06780515223915115,0.09972869457519538,0.18151747262996093,0.8726024335107014,0.5709446672940524,0.11421043629611084
Tsga10,3.931882947139595,3.716350929791624,4.011491223606382,5.265481153414129,5.302917435630035,5.295705195310779
Lipt1,2.505580772548351,2.399036377949539,2.5917352526193227,2.845207590933822,2.942391384711792,2.6636412804727794
Mitd1,3.4140366022418935,3.4078792321205174,3.4775973402938014,3.2307152230054914,3.2961810707626995,3.2577898428494425
Mrpl30,4.393748660376715,4.259469715652157,4.353099941030912,4.304376134080012,4.272821591753025,4.2587442654785415
Lyg2,0.65364137875942,0.08314922961044316,0.6018145137198443,2.4402968038468744,2.263838122434542,2.2883898364820725
Lyg1,0.0,0.0,0.0,0.0,0.0,0.0
Txndc9,4.740629966984106,4.633440163560692,4.748046593392879,4.824578536995464,4.735790373623148,4.765955988908515
Eif5b,5.355045945422571,5.370529811485806,5.285674151544751,5.23617583109162,5.272156959698073,5.154343516211157
Rev1,3.5732001889442295,3.592434194688797,3.580521029570338,3.237328184363486,3.2589433147046463,3.3531433214590214
Aff3,3.8985279384963207,4.126872535780585,3.9830089374331425,5.93787393622766,5.931826117032069,6.0024399802469866
Lonrf2,3.1345905137051404,3.564568881805411,2.931789948396431,0.9595412070114709,1.1591112863327198,0.9514677012047746
Chst10,6.298348123819781,5.978254379151826,6.325173750301781,2.137860881311431,2.1777012292286955,2.442712123512943
Nms,0.43821980550135836,0.0499263013791495,0.2704643250278072,0.0,0.0,0.0
Pdcl3,4.412569712195775,4.598529090032837,4.601801708371545,4.161859533717407,4.194927760182274,4.194422038819315
Npas2,4.529407451549289,4.7207870370857075,4.671208789132903,4.233827777651028,4.444184492040002,4.529302409744666
Rpl31,6.6063524087186565,6.450360681718395,6.580744688138655,6.2554472697920955,6.118957469611447,6.138813810103521
Tbc1d8,4.2529737489643,4.458833337706269,4.295719846010578,4.241715272245607,4.317462784719088,4.298401018382121
Cnot11,4.321940555401194,4.438195603590861,4.421719197162932,4.520960878317914,4.512554582645647,4.579858714370623
Snord89,0.20219090897772263,0.4657943105661909,0.6018145137198443,0.3301835493257162,0.18433079656487444,0.3772841916532845
Rnf149,5.37430699501168,5.1820654426327195,5.3657841541455555,5.133600644031811,5.132498648881924,5.135833447165951
Creg2,1.7317926321584907,2.1057398042670825,1.7929224544853277,3.2455335457583065,3.121963579975601,3.3008242421746687
Rfx8,0.3330919051100137,0.42038273657468356,0.6398683189395646,0.22913799927881032,0.18433079656487444,0.18493965695756723
Gm3646,0.0,0.0,0.0,0.0,0.0,0.0
Map4k4,5.149339580340381,5.422293294958545,5.193529595469863,4.976733581044635,5.051443439456188,5.080113768884846
Gm16894,0.09035317425879505,0.09972869457519538,0.0,0.0,0.0,0.08573908316340938
Il1r2,0.04522266457109904,0.13280142398327213,0.09113175957478391,0.04201461773559098,0.0,0.28237950221585306
Il1r1,4.066874941844201,4.077894204550179,4.114225558871188,4.112897860649886,4.18322066424092,4.070099666658297
Il1rl2,2.43730427794665,2.2473289689141507,2.3640873259000412,3.881970823706943,3.8891054620164858,3.964590425888236
Il1rl1,1.8492378203052147,2.060830822874036,1.7003000364681018,0.44723744861278747,0.6863379052436347,0.5818291088371413
Il18r1,3.1862889855884746,2.9391405609989683,3.050595293529085,4.156609293524619,4.072773007873026,3.9454100651385327
Il18rap,0.22430476994563303,0.3271152176406583,0.13646299662117795,0.18801179561932074,0.09255601070043185,0.05719825232771548
Slc9a4,0.0,0.033291880027404026,0.0,0.08395529830737987,0.015447421630640452,0.0
Slc9a2,1.3659447109199456,1.2656150847262067,1.53502901155737,1.7007308527080454,1.7361922860529735,1.4449899860157096
Mfsd9,3.4647780872459424,3.2060361175893526,3.3769840705908063,4.127229906039394,4.177078400500848,4.140356812501766
Tmem182,0.17997908469920587,0.09972869457519538,0.045613158270618605,0.02101194369276497,0.09255601070043185,0.05719825232771548
Pou3f3,0.24631128826068246,0.4955828396305289,0.13646299662117795,0.0,0.0,0.0
2900092D14Rik,0.0,0.0,0.045613158270618605,0.0,0.0,0.0
Mrps9,3.633510980809637,3.7729956360917747,3.748527146524357,4.025312312073621,3.966895948491062,3.916786520252563
Gpr45,0.0,0.1492860119012024,0.113826484347551,0.06299878921839493,0.07716358234160745,0.07147593261200182
Tgfbrap1,5.504263165023821,5.3762443081465126,5.497282421555754,4.6522906441770395,4.574321079483097,4.611344135044122
AI597479,4.2982469953259566,4.40621489586777,4.2557680346615205,4.114271696686206,4.19771719561315,4.179208071779962
Fhl2,2.49080048704894,2.661753706389071,2.742941286960726,3.7989673211479538,3.677347365234682,3.850897334022431
Gm8210,1.1653515599400586,1.6585546127501898,1.2713697913075699,0.6814843541780637,0.9992542287561051,0.5939760500086869
Nck2,5.329504601008672,5.2900906559936836,5.347925409780777,5.535074367536099,5.578911051377033,5.6435350769977
Ecrg4,7.078042789320655,6.584792016694605,6.916031059726894,4.676450727303282,5.160014031217862,4.814925020723715
Uxs1,3.9641620189005904,3.692598370336773,3.9404801459362604,3.7818903202895044,3.8431978412804337,3.796543852992528
Tpp2,4.838401892905218,4.867815165712681,4.856630860891721,4.901205367008063,4.937864142508921,4.883290583178718
Mettl21c,0.04522266457109904,0.016648246043367787,0.0,0.08395529830737987,0.015447421630640452,0.042908916234119465
Tex30,2.0845567208579467,2.113698965328582,2.491814448315717,2.190261859114526,2.2445940804271696,2.279734774831119
Poglut2,3.863073566877358,4.277187108166439,3.9580576909110676,4.024561758587827,3.952763387352065,3.9839426059560887
Bivm,4.149374341041365,4.090783066817311,4.1067445192163445,4.268547707244819,4.179445274425039,4.273601106504188
Ercc5,3.857358891328272,4.0688291011869255,4.097692805117074,4.112897860649886,4.092564376249284,4.1008835312879555
Gulp1,4.049683848006814,4.140209889409172,4.069256441829666,3.8636215229090354,3.8524182565850733,3.788809738219913
4930521E06Rik,0.04522266457109904,0.016648246043367787,0.02281250967143145,0.16732602614035036,0.015447421630640452,0.0
Col3a1,7.516520055028845,8.41879267807996,7.794657924871964,5.049923688022631,5.4363084654011375,5.3594693584982265
Col5a2,5.139313793246973,5.88254901733453,5.261589136163807,2.649694201894639,3.0160008807360055,2.864518556428263
Wdr75,3.878155079942601,3.925255884015222,3.7947049015361305,3.8618562971541355,3.90041696649096,3.8093027160695176
Gm5526,2.1010448536170307,2.98044643742025,2.3555453542770413,1.1546757284502516,0.9272227488918899,1.0621001949495341
Slc40a1,2.716704176206079,3.0362016192993395,2.9293618147187748,3.55159947067437,3.567703392726109,3.5881759647853744
Stk-ps2,0.0,0.0,0.0,0.08395529830737987,0.06175288819779876,0.028610819527119365
Dnah7b,3.839044111763342,3.7683957542494344,3.7708324074652975,5.550379059910249,5.530991255785101,5.431380075308307
Dnah7c,3.801377466568714,3.432895104324013,4.00403033737045,6.343372129192187,6.379062934657087,6.3805736238804105
Slc39a10,4.527942591266226,4.553278994271824,4.380886641672824,4.780424159113134,4.726529965566621,4.6321683280917405
Tmeff2,2.740242429113997,2.8606055456323305,2.5883314361701366,1.027942029342635,1.1323446426971755,0.9418171788040437
9330175M20Rik,0.06780515223915115,0.08314922961044316,0.045613158270618605,0.02101194369276497,0.04632753451779596,0.0
Cavin2,5.36016190929877,5.608913854077618,5.130261216215397,4.516838141080291,4.633395529753156,4.519999317696474
Nabp1,2.805005550069644,3.0393869466450814,2.931789948396431,3.012991259787306,3.0457594367385132,2.84977661978464
Gm17767,0.1576790802702236,0.19848240073782036,0.2704643250278072,0.10487509378326618,0.06175288819779876,0.2685985180257396
Myo1b,4.30681708575602,4.389832761603971,4.247973884753946,5.224027896457254,5.2318722369076776,5.226367619403681
Stat4,0.5779904100009359,0.5103271682446425,0.6954480832040214,0.16732602614035036,0.21462105213060553,0.19898727783138276
Gm3940,0.022617111820983377,0.033291880027404026,0.09113175957478391,0.04201461773559098,0.04632753451779596,0.014306873452154773
Stat1,5.170123576760881,5.264416862054814,5.058377720051753,4.538632279467623,4.618874610433952,4.626582785806613
Gls,5.429562918343893,5.381620023513336,5.464206994518581,5.457339524721632,5.325269598398826,5.268514811815077
Nab1,5.555048472590311,5.464342553048333,5.52875542230277,5.742096740723868,5.776379028241986,5.7280932528746185
Nemp2,3.4346425341419837,3.3010617339250166,3.41515846081144,3.8476212814913913,3.7012660854674277,3.560929798306227
Mfsd6,5.827117548630158,5.770598852136594,5.8164758924054905,6.122389506446845,6.212305414829723,6.192419056186727
Inpp1,3.93365463697974,3.8488324640423746,3.9270913657642748,4.259683287960358,4.228798904231305,4.2212374045791865
Hibch,3.6903948835479548,3.72280539568109,3.7398974465042825,3.6402848438719055,3.6103432786107947,3.646524925947997
1700019D03Rik,0.6720627992150452,1.1371199239220227,0.9159227276332744,0.26988703105784334,0.1385882603412218,0.07147593261200182
Mstn,0.04522266457109904,0.0,0.0,0.0,0.030891158692209583,0.05719825232771548
1700019A02Rik,0.06780515223915115,0.016648246043367787,0.045613158270618605,0.08395529830737987,0.030891158692209583,0.042908916234119465
Pms1,2.0678007246289667,1.9692698994986908,1.9376983275624942,2.32088286263478,2.2083446677197953,2.2262059263483405
Ormdl1,4.1108300318646975,3.839571724326103,4.151532318438793,3.8600879526306935,3.766921573511578,3.8250259443165775
Osgepl1,2.8265902984059394,2.9787588214600342,2.8795261182657352,2.9858424004436515,2.8821241234614368,2.8247166372414014
Asnsd1,4.893122410251964,4.654577333475331,4.849151773102786,4.731270832314574,4.59450683075264,4.582203576493489
Dnah7a,3.0047167165247077,2.722368709900604,3.168388069623566,5.033902958735014,5.132133910481151,5.02675264103711
Stk17b,3.7548579885905626,4.290500266124333,3.7843954347815356,3.1779309157558635,3.143474918565081,3.112556181343388
Hecw2,2.7773575243234583,3.2712179221984443,2.742941286960726,0.9311672811873707,1.0770082826227847,0.6417807268970153
Ccdc150,1.3767300501241986,1.4501150372483003,1.436844306240907,3.7063922648185272,3.271900348455514,3.0496432086447327
Gtf3c3,3.6993827118413156,3.950554464777446,3.788531971356758,4.166431001091637,4.172327787773633,4.068143861982309
Pgap1,2.845104747189932,3.1647922985572885,2.9675254519255736,2.990067181587274,2.9407651480075074,2.9366675567143896
Ankrd44,3.839044111763342,3.9537521058117164,3.880181222017208,5.508012484330121,5.637486562665828,5.692463962874562
Sf3b1,6.568908525397369,6.561056817987275,6.63595341107701,6.559216376826268,6.493882068828687,6.444602653568614
Coq10b,3.3463711237182734,3.3856068739003082,3.191123928543227,3.0150495669618707,3.102755450993605,2.9781776271910685
Hspd1,5.519608234184222,5.554882065304768,5.556980796548167,6.045591477673563,5.9509096270957,6.1827174597848105
Hspe1,4.943714665529896,4.673101809612356,5.055473509545959,4.903078989499388,4.682334215933595,5.021860318271662
Mob4,4.8961703351121555,4.8518126174633265,4.8966245882142845,4.3558219244904235,4.36019666270528,4.283121326762612
Rftn2,2.8292561532716847,3.468767505811447,2.931789948396431,1.488062659306441,1.601329790481889,1.323662034108147
Mars2,2.409460441326018,2.584859567977822,2.46521475018275,2.296060638347073,2.304330045872939,2.521072518867487
Boll,0.0,0.033291880027404026,0.0,0.0,0.0,0.0
Plcl1,3.832211179868153,3.9146890924659896,3.6830621813722573,2.291864242312316,2.7296747015185794,2.5959289208434915
Gm6644,0.7612271627197428,0.37413749566017207,0.8181880342034639,0.6814843541780637,0.5036664696083267,0.39059803182082914
Satb2,1.321755551941478,1.0674124448129925,0.8181880342034639,0.5222804431951495,0.6613366719855087,0.8722992499738349
9130024F11Rik,0.3330919051100137,0.27938445503593007,0.35737589298132405,0.1257492674035492,0.1994985034315091,0.05719825232771548
BC055402,0.04522266457109904,0.0499263013791495,0.113826484347551,0.02101194369276497,0.06175288819779876,0.028610819527119365
