Accession,luminal protein 2.5
Q9DBJ1,1.8569007163941864
B2M1R6,1.5312103432918134
Q9CPY7,1.2562087585179047
Q501J6,1.1006574434992389
O35639,1.2644420811835897
P56399,2.1630209485439575
P10107,1.8323653251095
Q9DCD0,2.071613238438543
Q9D8E6,1.2423883746288846
E9QA15,1.1337637069625726
Q64737,1.0696529190856259
P29341,1.1828773048730765
Q9QZE5,0.8795677512566829
Q5SUR0,1.2442573300818485
P01029,1.6722247930687362
P70441,1.2767532968000088
Q99JY9,1.4733616419528839
O89020,1.2885861824359304
Q9Z1Z0,0.8841619712044182
Q9CWK8,1.1703675265138767
Q61699,0.976055878270491
P10605,0.9947718202517517
Q99KC8,1.0863598773282555
P23953,2.1724793203685953
P20152,1.0896631879389023
P47856,0.4901578300093288
Q61233,1.5163425727689464
P12658,1.8764736537504205
A0A087WS16,0.7655281908250218
P00920,1.4402285841595788
E9PWE8,1.3478796286831722
Q8JZQ9,1.062642506836844
P50580,1.2757511954708116
Q3U1J4,0.792092538852417
P17742,2.342596314221879
P62960,0.7163027638171545
Q02257,1.0996096899883032
P14211,1.4703081473579835
P09405,1.5558064495196384
P48722,0.9186427674467302
Q11136,0.7887873046855429
Q61696,1.458877019752541
Q8BZF8,1.095755454661208
P46471,0.7778568662246199
P06745,1.6306353818737507
Q8BGQ7,0.9122664477872212
P50247,1.7803519555807505
Q6GT24,1.5714475099513887
Q8R146,0.5730385187555581
Q8BL66,1.3671150723091978
Q80T06,1.3873313301541024
P80314,1.2985610921205493
Q91VB8,3.029145225213334
P28271,1.2679014837651823
P06684,0.6049351967120307
P32261,1.7536499430889905
P08003,1.3025674124218094
P19157,1.819347727922071
O70570,0.9348026623566671
Q62523,1.384901698107838
E9PYH0,0.5685982993267396
P62962,1.8595135105315193
P10518,1.3305031459223562
Q8VDM4,0.977535605433119
P97447,1.510940404352117
P62908,1.184772313443775
Q9D0I9,0.7268182079134081
Q8BG05,1.312842856014387
O88844,1.6550837438562342
Q00519,1.2464359862991554
P63101,1.9410877632155843
Q9CZ44,0.9152703089591115
P48036,2.1476637902896862
Q60864,1.3358879001265596
