Accession,luminal protein estrus
Q9DCC4,0.8632802096988631
Q9CRB1,-0.05013688087674109
Q99L45,0.45530891735104734
P70271,0.21568713940584255
Q9WUK2,0.7776852292947086
Q8CAY6,0.33977334406724397
Q62093,0.8594679462464818
Q9CQV8,1.5603987847293255
E0CXN5,0.8217959434185199
P54823,0.09760270756573418
Q9DCV7,0.7012176011656657
P32848,1.4863307983360436
Q9JMD3,1.5468176697738416
G3UXL2,1.1093278862364424
Q6P1B9,0.5420549891215684
Q9JLQ0,0.9993322857447254
Q9WVJ3,0.271770602381462
Q99J36,0.4637188135435445
Q9R1P0,0.9772515905471661
P47713,0.5111099931271509
Q9WTI7,0.027928895820677656
P62911,0.39644258293032825
Q9Z0J0,0.5807952592194467
Q9DCT1,0.5444254404293146
P62270,1.030852517984144
Q9CPU0,1.2606416932231541
A0A0A6YW77,0.8986663659333941
Q8C0E2,-0.29780779448810923
P97461,0.5142014155981391
E9QP62,0.16673950351185982
Q8R0A5,0.7214261525217511
Q8C0M9,0.19189366740593616
Q60967,0.14998623935240582
P62264,0.9221926879501341
P40336,0.461165940636497
P35979,0.9746250695314606
P43276,1.7630083860384473
Q9WTX5,0.631269781156506
Q8BG13,0.35502213517173886
Q3UP87,-0.12153881472879097
G3X8T3,-0.21146464581778335
P58389,0.6563984066598897
Q9R1T2,0.6355537350923015
O35295,0.6921769859666919
P45591,0.7190725808142063
O08663,0.46217355092518686
Q9DAW9,-0.1622462142345903
F8WI14,0.39174896989508334
Q8C878,0.07073669323875804
Q8JZR2,0.36213878927328563
P16460,1.365195102107524
Q921M7,0.3188880663126615
O54988,-0.10263547297790439
Q9D2V7,-0.07930261465189913
Q1HFZ0,0.2881206555674374
Q9WUB3,-0.08764253318999927
A2AUD5,0.15293328734673803
Q08091,0.21752213546551827
P62918,0.7758848976232557
O88947,0.21039602712672642
P54728,1.0674293466089404
P26443,0.36725227049873965
Q61656,0.04150710179150923
P61358,0.9753944423739525
Q8BP48,0.1957564331139629
Q8VDM6,0.06315279475779491
O08795,0.8752446060358402
Q3TGS7,1.4821382694330114
P08121,-0.20621422734558978
P28660,0.4570940360961643
Q6A028,0.32676183303846656
P49443,0.07655131566969281
Q61205,2.5555172336125183
P35123,0.22676318419154276
Q8BWT1,-0.39776269783788554
Q9ET01,0.4526302061433193
Q9EQU5,1.2604382398190088
P34914,0.40678673371984425
Q9CZ42,0.4240444963287941
Q542V3,-0.012166284742218257
Q3UXL1,0.09813973785921938
Q9WTX6,-0.03902839582963157
P35505,-0.19726800549584508
Q9D0A3,0.5428054766341989
P14206,1.3157338298301384
P70202,0.17489583429271224
Q9DAU7,0.46791719998483444
Q9CR51,0.1395665602385738
P11859,0.6288680563305745
P70697,-0.034283065308340806
Q3UEB3,0.2382577220843463
Q9JKX6,-0.3051312511576768
Q9Z185,1.333276385004018
Q60829,1.4187748176422188
Q60737,-0.11293044114851938
