Accession	luminal protein 2.5
Q3TDD9	1314883.375
Q8R059	2752877.156
O54879	3373029.344
P13634	3927009.5
O54962	11236035.72
Q8K2Q7	4092781.43
Q99NB9	4397406.609
O70591	6367651.063
P62627	4248329.578
Q60994	30670832.5
Q8R317	7226360.875
Q9CQR2	11036475.94
Q03734	11693493.38
Q9CZM2	16892956.56
Q99JX4	10886402.2
Q9D0W5	6148355.625
Q6P5E4	998094.75
E0CYV0	11878565.25
P45377	9353323.242
Q9R062	4161549.719
Q9JKB3	76967326.49
Q9QUH0	12710976.47
Q8BL97	8642565.156
P59383	5121749.938
Q08093	802070.8125
Q8BH97	628163.375
O09164	NA
Q99MR6	3091371.859
J3QNU6	9755499.75
Q8VE62	2805079.063
P82343	2788297.625
P51855	4564034.242
P61089	48985696.72
Q9D8S3	1387800
Q3TJD7	12763235
Q61759	NA
Q6PHZ2	10857950.96
D3Z5G7	2003522.125
E9Q740	1664261.938
P97807	7085121.531
Q9CR70	4587675.844
P70195	20091662
P35441	321693.875
P70677	10877891.45
Q9DBC7	18279433.25
P84091	5184651.813
A0A075B5V1	6137626.938
Q60676	3099202.828
Q9CQE8	3127143.359
Q01730	18090527.68
O35127	1885333.75
P62869	40520695.31
Q7TT50	1364162.672
A0A6I8MWZ2	3756553.766
Q920E5	8205505.875
P53994	2566341.5
O35864	7637813.844
Q7TQH0	479617.6406
P62301	11175748.53
Q9JJU8	12059484.22
Q8VBV7	6346477.5
Q9CYI4	1150764.25
Q9D1Q6	10022038.44
P09041	788535.6563
Q91VM5	2466857.531
Q9CXI5	5394246.813
P47857	4462976.234
Q91VF2	13871632.59
Q8BVQ5	1189500.875
Q9DB29	5977713.75
Q5SUH6	1280925.625
Q9DB05	2308020.531
O35344	6223999.313
Q9CQW1	1552519.844
Q80UM3	6805983.094
Q99P72	681196.1875
H3BKR2	14356318.08
G3UX26	514696.5781
G5E8V9	1522913.875
P83940	11692833.21
Q7TNV0	5167006.398
P27641	1190867.188
Q6PDQ2	7194562.871
Q8BX02	948335.4814
Q6ZQM8	4868932.281
F8VQJ3	1211679.109
Q8K2T1	1292694.734
P16301	4224146.438
Q8VEE4	661042.3125
O35309	1651793.156
Q9D0T1	9792465.344
Q62165	NA
Q7TMM9	251674057.9
Q66JS6	2974294.953
Q8BP56	4511674.75
Q64339	3728337.531
Q8VI75	8301893.875
O08585	30552960.13
Q62084	1618235.313
P21550	2108848.531
A0A2I3BR29	5731927.781
P62897	4351480.859
Q8R574	4128105
Q70IV5	224214.6914
Q922D4	2782503.156
Q68FH4	9867930.313
P01899	3629994.844
O35593	20677892.31
Q9D8S9	3018070.922
Q6ZQK5	2311203.656
Q8BKG3	2791889.031
Q60739	4198546.656
Q6P9R2	2216125.5
P51432	1936930.414
O70172	2388418.188
P97311	1537347.672
P23780	NA
A0A075B5S2	1874876.25
Q8CFZ6	3379250.5
Q91YE6	2834537.367
Q9CX56	8741464.125
P01887	37621496.84
P12246	2463644.438
Q9JM76	80666858.63
Q9D8C9	937798.2188
P84089	11487969.28
Q9DBG9	3778398.25
Q9CR50	604038.2656
Q9JJV2	5956400.313
Q9WUU7	3911399.219
Q9CRC9	2496182.125
Q8CHP8	6607924.063
Q8VCS0	1898434.25
Q3UMT1	538754.0625
O70555	37132319.05
P62267	15715615
P62071	3530380.375
Q61881	2477311.227
P12815	2939594.047
P70671	583320.6719
Q5BKQ4	4146341.563
O54782	1272724
Q80VD1	2655249.906
A0A1L1SVK0	5957868.5
P62996	2634132.531
B1AQF4	3507982.688
P08074	3004330.313
E9QJT5	6814457.875
Q9EQ06	7379411.5
A0A0A0MQC3	4889260.781
A0A0A6YX73	5872376.094
P52623	20179979.59
P14847	4294485.031
C0HKG5	320588.125
Q920Q8	885684.1563
P97823	7005161.375
Q99LC5	3068675.125
P09581	4738405.469
Q8BP67	6619422.75
P59999	66341600.75
Q9EPK7	1170134.625
A0A1L1SRG5	1314015.664
A0A0R4J083	439371.4375
Q8JZV9	1858996.313
Q91WK2	5066147.125
P16330	2848200.984
A0A286YDF0	1031268.719
Q8CFX1	2201170.438
Q9D1K7	3915069.031
Q8VHM5	11214556.23
Q8BMY7	925335.0938
Q8K1J6	2782169.344
P20060	10287020.88
Q8VH51	1235284.813
Q64282	870757.4063
Q8CB58	15971465.78
E9PUA7	8096270.188
Q3V2J9	NA
P27048	3486084.766
Q68FF6	2239030.313
A0A0G2JES3	3655336.453
A0A2I3BQE0	3584185.625
P56380	2893358.719
Q8CBB7	7924918.578
P31532	3434911.516
Q99JX3	597084.3125
Q9D1C8	1529659.125
Q99KR3	3395819.938
Q9JII5	3036034.625
P70288	3183115.25
G3UZ30	933095
Q9D281	339879.3242
O08915	NA
A0A7N9VR94	9767184.063
Q8VEE1	3254139.344
P70303	1087138.125
Q3TCJ1	2230683.563
Q9DD18	4482190.375
P45878	2357836.5
P62320	9321898.563
Q8BGC0	1359541.672
O54774	6625206.938
Q8VBT9	494361.1563
Q99PG2	1622812.625
P13745	18107671.13
Q9CQI3	9426048.375
Q9JJN5	2751630.828
Q3THG9	3154891.734
A0A0G2JGI9	4127953.219
D3Z7C6	76359223
Q9DB27	3275807.109
P50428	NA
Q9D7I5	6878484.688
P51910	1184736.219
Q9Z1T1	2490229.578
P01644	4105222.125
Q6P5G6	2975406.406
P51163	479354.8438
Q8K1R7	1802632.438
P06869	240625.5781
Q8K0T0	3763922.438
Q8CG03	1194828.781
Q9DCL8	6754574.938
D3Z5N2	6644872.656
P52760	4606963.5
Q99LI8	7289057.25
P84099	20035022.31
Q9DCH4	12790475.56
A0A075B5M7	12688914.27
A0A075B5R5	7157165.625
A0A1L1SSH9	27539011.47
P41317	3087367.438
O70318	5614119.016
Q61584	3043788.391
Q61398	NA
P41241	3625835.781
P47941	4463113.688
Q61495	6631717
G3UZ34	2609491.797
A0A075B5T3	1121329.125
Q9D0F3	1767854.875
B1AZP2	1574308.375
D3Z7U4	1096896.598
Q9CQE5	741417.25
Q99L27	3222753.406
P47879	889588.0625
Q8R121	11643599.47
P62082	68140556.66
Q9JHK4	26435076.47
P97346	4918786.469
P31786	41413767.03
O55201	476026.3438
Q91VC3	469488922.8
Q9JI46	5283020.625
Q9QYH6	959188.125
Q8CJG0	3011842.813
E9PZF5	5298997.5
A0A2I3BQE3	5282793.625
Q9CPT4	2707087.75
A2ADY9	10496649.59
Q3UWL8	4225405.688
Q8K1B8	1598324.375
A2ARV4	4799021.813
Q9R1Z7	17472490.88
Q8R010	2797796.438
D3YTQ3	10310960.53
Q69Z37	6782600.422
Q91XL1	3853064.523
Q99NF7	746088.5
Q9WUL7	4347755.563
Q99KP6	2501670.438
P63325	1918187.719
Q9DC50	4169002.969
Q6W8Q3	2626900
G3X970	1931684.625
Q9JMG7	4396870.531
Q8CI32	529302.25
Q61191	4196878.406
Q80XD8	828442.7188
Q9D379	2853050.813
P61750	9106661.406
P39039	5068775.188
Q9R0P4	2240312.25
P35831	931643.2813
Q9EQH2	389057.3281
P23475	660191.4844
P62806	4814435.938
Q8BG95	3282900.438
Q3SXD3	1512525
E9Q2Q9	942829.3125
E9PV41	7784556.199
O70325	2636645.563
Q8CBW3	1197040.219
Q6PGB6	5570209.656
E9QP56	4612668.063
P83917	7941565.969
P42669	4715780.75
P57759	2169140.25
O70456	4841474.438
Q91VH2	2545986.875
Q80XI3	789635.375
F6V6T4	4528846.25
A0A0J9YU62	2601819.188
P18653	5369976.25
Q80ZX0	2033427.375
Q9D9G2	1227599
P35802	3997746.219
P23249	NA
P05132	3145622.281
P67871	2916747.992
P31001	5428670.313
Q9JLV5	1836743.75
Q80SW1	2436478.156
Q9CYH2	873426.25
Q9DBB8	2050893.125
P70122	3419338.625
Q8VEE0	2593315.063
P49962	1092363.078
P17897	16989918.15
A2A432	5435167.594
Q9WUA3	4058124.531
Q60668	130824443.2
D3YZP9	1759301.156
P70389	565479.6875
Q8VDQ1	8204986.688
P15864	6954036.125
Q9D7X8	2661605.75
P14069	79769403.07
O70305	138589642.4
Q8BH43	897237.3125
P58044	6189811.75
P60154	NA
Q8BYA0	1432295.703
Q64337	1470755.559
P18242	3763864
Q6NXL1	191713557.6
P20239	184073.9844
Q9WVP1	3208348.219
Q8VED5	4747772.445
P02798	3930568
A0A087WNV1	1188963.125
P25799	5264555.828
Q8BH69	4053333.594
Q9DCW4	21886763.14
Q923G2	1402233.922
Q07813	5224600.234
E9QAQ5	NA
Q64433	4867710.75
Q8WTY4	2623106.953
H7BWY6	4176655.219
E9Q1P8	1203094.129
Q3UJB0	429137.875
Q9DBG6	2955076.844
P61148	10988819.53
Q9QYJ3	1558273.813
Q8K3W0	4450395.406
D3Z0V2	1660960.875
P82198	3144658.844
P57784	6189041.094
Q6IRU5	5797878.531
P47809	8918560.844
Q91YZ8	2227913.125
P09803	14435276.19
B2KGA7	2985928.047
P70274	4491001.656
Q8VCI5	7946095.281
Q4KMM3	565174885.8
Q9EPL8	4459402.063
Q9Z0P5	3912933.344
P61255	13054719.31
Q8BY87	3368991.188
Q8CH18	2226840.656
Q9WTL7	72719137.25
Q8CDG3	1231778.123
P31324	426848.6094
P54729	1496556.461
P58871	452395.4375
P63280	6426288.5
Q8CHP5	4766501.688
Q6NZB0	3532899.938
Q9Z1R3	1328419.703
Q6ZWZ4	16423177.44
Q9QZE7	4070228.625
P97765	5405774.313
Q3UJD6	1593858.328
P61514	2304647.5
E9PV38	3777189.789
P15327	3089568.227
A0A0B4J1I9	3285165.375
Q9WV55	1925996.938
Q9ES00	2663663.273
O54983	2567268.031
Q62074	639439.75
Q62419	1565765.656
P49717	1240386.109
Q8VDW0	1168344.625
P26516	5881636.875
Q8K0G5	NA
P20352	NA
P37889	NA
Q8BVU5	1836104.594
Q3UMU9	2564391.828
P63276	3773543.938
P12025	1659316.5
A0A494BB95	7461164.531
Q3TLH4	237774.0625
P14106	1768863
Q9R0H5	1890959
P29758	1820486.813
Q91WE2	585830.5781
P62307	4898735.5
A0A0B4J1H7	806807.625
Q9Z1K5	2500015.609
O08540	1796625.375
Q8CI33	4057990.063
Q3THK3	5257515.5
P27005	NA
O88593	3720002.438
J3QN89	502085.5781
P97350	1584124.063
A2BH06	5335032.531
P61079	1704440.797
H3BLI9	7103410.078
A2AQN5	2439434.313
P33267	788176.375
O35326	1938315.406
Q3UH60	135241.0625
O35594	565990.4375
P41778	1977374.313
Q8BVG4	1004167.016
A0A0G2JGQ8	37553409.78
Q99LR1	444155.0938
P61965	759149.6875
P30412	1189779.188
D3Z6Q9	591024.1016
O88587	5473564.594
D3YYK8	1039317.848
P62774	16221711.63
Q5SYD0	1017256.609
A0A0U1RNF2	1705680.906
Q9JLF6	2131205.531
P12265	12287975.94
Q9Z1A1	3015754
P62878	4708354.313
A0A1D5RM23	3448255.031
O08807	11091858.72
A0A5F8MPZ2	48790593.5
Q61249	1120946.156
Q9D1M4	4351492.625
O54734	793869.9219
P70158	NA
Q9CQ48	6744313.5
Q3UHX2	11578791.5
P28667	2540776.656
Q80UP5	4411364.023
Q60902	19899869.72
Q80W22	1407668.328
O09044	593836.4531
P01642	841390.9375
Q8K2F8	1168939.344
Q9WTN0	7151677.625
Q3TNA1	1283994.188
Q9DCG9	4092363.781
P70695	1096546.125
Q61414	600371.875
Q8CHH9	4482925.141
D3Z660	872268.625
Q61087	4707732.406
Q78JW9	4093152.5
Q8JZL3	1556085.188
Q9D0M1	2349283.625
Q9CPX6	2139421.313
Q9CQF7	NA
P97816	8390311
D3Z2H9	10351142.31
A0A0A6YW06	615223.3125
P38647	NA
P97864	1577798.438
P22935	6929846.156
Q6DFW4	6720572.984
Q9JHQ5	2052586.469
P62855	14637535.31
Q91ZX7	245472.6094
Q99PV0	6196907.027
A0A0G2JGU4	1860519.75
Q9CR09	3153712.172
Q569Z6	788652.2188
E9QJW0	1238434.484
P08030	15813368.34
Q80SU7	6403238.766
Q922J3	929369.8125
Q05186	542792.0625
P60710	NA
Q99ME2	799380.4219
Q8N7N5	1656851.547
A0A1D5RMM8	958583.4844
P30933	NA
Q8BM26	NA
Q63829	1397369.469
Q61391	1826508.891
Q9CR26	5217682.844
P10761	1721063.125
P62849	6623475.969
Q9D1G1	3032489.477
Q9QZQ1	1594675.594
Q9R0M5	1734058.563
P61971	10310453.59
P61327	6084307.813
Q9QY36	1000903.656
P62315	4627984.781
Q8CG14	3040502.75
P60840	NA
Q3UN54	NA
Q6PGF7	945525.0156
Q91Z40	266935
Q6NXH9	29240153.17
Q99JB8	330559.6563
Q02248	84296.78125
Q9CQJ6	1032909.531
Q9EQ32	1228195.594
Q9D0L8	3802720.938
Q7M6Y3	4390320.836
Q8BH93	1236164.125
Q6PIP5	2370100.688
A0A338P7E5	6750058.355
Q99JI1	1037455
Q6P5B5	197357
Q9EPN1	1980832.625
P49182	76470546.86
Q6EDY6	NA
A0A140T8M3	1509435.25
Q9WV54	3219336.219
Q02105	1257681.125
Q9EPB4	6790443.719
G3X9C2	2495007.301
P83741	6624808.84
A0A0R4J092	2401881.25
A0A0R4J140	2976209
Q9CWW6	198498561.5
K3W4Q8	2602065.875
P01592	2675897.813
A0A0R4J256	6862941.797
O88271	1208862.406
Q9ER72	803756.4375
A0A5F8MPP7	5393550.512
Q9D5V5	8184543.875
P70333	5702908.5
Q9Z0Y1	3519607.688
Q9CQH7	4612191.438
Q6IME9	20589135
P36916	1841470.563
O09114	2883172.969
E0CYT5	1345796.5
A0A1D5RLN7	7545209.875
Q9D358	10960811.97
Q9D9X8	NA
Q8VDG5	1856107.875
P49442	957708.3125
H3BJZ9	23980885.03
Q9CWL8	NA
Q8R326	NA
P84104	24144695.2
Q8BFZ9	1218824.5
E9Q394	NA
Q61187	2985926.406
P62257	1074090.281
H7BX88	1607864.461
P63087	15193811.61
A2A5H4	721226.75
Q3TEA8	1195934.906
Q99KW3	648356.9922
Q3UIA2	443240.0156
A0A140T8M2	6819364.563
P62900	14520028.49
Q8C6B0	2580513.656
Q8K2V6	198524.0156
P62311	2177064.188
Q7TMC8	1026847.01
P46414	2471788.75
Q9QXZ0	591162.8281
Q62048	9446345.469
Q91V12	2513343.875
P18419	2492151.859
Q6NZN0	25949243.82
Q3U0V2	NA
G3X957	NA
Q8R4K2	2178088.578
P62852	6362645.832
G3X9K3	8903859.141
Q9Z1W9	1739142.688
Q9QY24	133276.8281
Q62159	2764102.984
Q6P2K6	1584123.906
P28867	1113890.5
Q9D1J1	NA
Q6ZWZ2	1573701.375
Q8R5H1	29155729.7
P56375	3286067.156
Q9WTZ1	789026.4375
Q9WU84	839012.5313
Q9D6H2	1129433.25
A0A6I8MWZ0	2206655.188
P10493	1684807.531
Q9CR86	2016900.5
Q9WVL0	1951202.406
Q9D2R0	1432129.875
Q9Z0G0	271988.7188
Q8BUK6	4238774.594
Q9CY66	313706.1875
P60824	2267647.688
P06683	2845438.375
Q6YI28	NA
Q8CBY8	712703.1563
Q91VA1	638082.0313
P97425	5151764.125
Q60866	633422.5625
Q9Z1R2	568828.4531
Q3UI43	805045.125
O54984	3579738.063
Q91ZR2	2078260.25
O08784	303824.4688
O54833	323043.0313
P10922	277042.5
Q9D8C4	9491752.234
Q9JHH6	1453440.5
P67984	5602918.313
Q99J83	867456.25
Q64669	542979.0625
Q3UQ44	450786.25
P43275	7376485.75
Q9ET54	1409734.625
P49586	1947713.219
Q9CQ92	1324040.313
Q8R409	2653332
Q9EST4	1206746.359
A0A2R8VHP3	54360460.92
Q05920	1309791.656
P43277	NA
Q5M8N0	3241832.313
Q921J2	814194.1094
O09043	NA
Q9JJ28	17463962.44
A0A075B5V8	10994771.63
D3Z598	1382935.859
Q64345	1286472.656
P56394	488384.0234
Q3TBL6	951592.6875
P56812	2187924.438
Q60596	165009.625
Q8VCN6	2658561.188
Q0VGB7	509926.3438
P01675	850524.375
A0A075B5R0	729332.4688
Q9R008	165524.3359
P63166	1187807.125
Q61371	540755.1094
Q9JMG1	2409532.016
P18528	NA
Q9WU28	5804073.844
P09055	1022111.563
Q64314	575829.1875
Q9QUN9	NA
Q8VE47	3631526.844
A2A7K5	1022283.719
P09813	30327986.66
Q8R0H9	12147211.13
P61021	NA
Q5SWU9	280387.8438
Q9D898	337839.8438
A0A1B0GSF9	1098489.594
P11404	4426628.063
Q9DCH6	1995866.625
E9Q0F0	419414605.4
P61957	29322010.88
Q80U87	17582462.5
Q8R2S8	2118527.25
P54726	3148601.531
Q02788	5659916.844
Q9JHW4	3029016.969
Q8K0Q5	820813.3906
Q69ZN7	6657923.25
O08800	2362362.5
P52430	15514710.88
Q8BPB0	3405948.875
Q63810	953902.375
Q9D0M5	8009327.031
P01638	1257853.438
P81117	2004317.594
Q8BW88	6059798.547
P51437	NA
Q78JE5	2543577.844
Q9Z2X2	1640432.328
Q2NL51	2498573.734
P23578	760932.5
Q9D820	967199.0938
H3BKU1	341286.9063
Q9JMA2	13597425.78
A0A0R4J0H1	592419.1875
A2AQ19	202093.9688
Q9CYA0	823069.7188
A0A075B680	NA
Q9JMI7	1903130.5
P55292	NA
Q9R059	294133.8438
Q8VEN2	9148910
Q8C0D5	21357068.77
O35601	NA
Q9R1Q7	1009349.625
Q9D263	1733036.125
Q8R3C0	1732431.781
Q9ERF3	82728.35938
Q9D967	322700.2188
Q8BP92	375454.4375
Q3UMF0	84463.59375
Q921K8	1694116.145
Q9Z2V5	323188.375
P10404	NA
Q9CXL3	603423
Q9D0C4	356336.625
Q91WG2	363873.125
Q91W89	826215.9688
D3Z3B8	1058529
Q8VD62	47335872
P05480	1008084.766
O08759	784784.75
Q8R5I6	3340724.016
Q6PAV2	1629526.078
D3Z4U0	2459366.563
Q6IFZ6	8761618.5
Q8VC30	889519.0938
Q60590	14268544.88
Q6ZWM4	1772502
Q80UY2	252362.2188
P30115	5481764.375
P37040	925647.5938
Q3UE37	2158575.281
F8WHM5	284397.1875
Q9JKV1	NA
P0C027	3413038.813
Q9QVP9	2476018.992
Q8BGZ7	12936297.22
Q8BGB7	1261234
Q9ES74	1188353.563
Q99PP9	249346.2813
Q9JLV6	570126.2188
Q80UW8	655675.5156
P32233	493178.75
C0HKE5	8245319.75
Q9D1J3	4354967.031
Q3UFY7	3690769.813
Q9CSU0	869583.2188
Q8BMK4	1044792.375
Q9ERG2	1234955.344
Q8BFW4	186884.2656
P50518	2619230.063
Q9CSH3	232581.375
Q9DBH5	8431372.75
F6Q404	8245317
Q5EG47	390501
P11214	NA
O70494	107420.7656
P62748	931067.1406
Q8BHZ0	1695879.625
P08730	NA
Q61406	1876824.75
Q9WTX2	712383.0938
O88811	504096.5313
S4R191	NA
P49138	1248396.594
P07091	1443775.691
P15501	NA
Q8CES0	1071229.063
O70492	3459863.922
Q64012	1023625.781
P02301	10823791.52
Q8BGR9	5946087.516
G5E8R1	1283488.156
A6H5Y3	524583.5
Q9JI90	201151.2813
D3Z3N4	564459.6875
O08638	3386360.75
P00015	NA
Q3UHJ0	147327346.1
Q9D020	1798387.359
Q9CQ86	938126.875
P00375	2188422.719
Q9EPQ7	4494090.563
Q792Z1	19244576
A0A0N4SW28	1592102.563
F8WHV1	NA
A0A5K1VVS7	238679
G3X8R2	554946.875
A0A140T8N7	497092.3125
Q8C052	447571.75
Q8R0F6	450951.2969
Q9QZ73	84560.58594
Q9ERE7	5474825.75
A0A075B5M1	NA
D3Z4J5	360039.3438
Q99JZ4	913325.25
Q62241	1607850.625
Q9QXA5	1784363.875
A0A0R4J065	318983.125
Q61999	NA
Q8BSH9	1823487.625
P53986	850766.75
Q9D832	442488.6563
Q9ESL0	389307.4063
Q9WU63	489748.0313
Q9CXY6	1076901.25
Q9Z183	14714317.5
Q6WKZ8	143158.7734
P08905	NA
Q9JMA9	864225.3125
Q9QYR6	2011155.969
O35955	1822288.313
P40240	4560309.125
A0A0B4J1I1	299205.9063
D3Z1M1	4377027.688
Q6ZQI3	239566.3594
Q9DAJ5	884995.5
Q8BPU7	191839.2969
P50289	NA
Q5SVR0	184303.2656
Q3TIV5	838670.8125
P32037	NA
Q921I2	178160.4531
O35682	679629.25
O08749	967065.1094
Q8BMS9	440009
P54731	1198251.875
O54916	405149.9219
Q8QZT1	947943.5537
Q8K0U4	NA
Q9ER00	NA
Q9D1T5	414519.875
Q52KI8	3617931.594
P39053	1135845.125
Q9DC51	1693417
Q71FD7	1282619.719
P49935	1036266.563
P48759	NA
Q8R5F3	2728905.246
Q8C4Y3	787305.8125
Q8BGS2	599258.6875
Q9DD02	1535025.281
A0A3B2WBC6	1548898.906
Q9CZH3	385985.9375
G3X9Y6	276835.9688
A0A0R4J0H7	464941.6563
Q9R190	842158.8438
Q63805	NA
O89023	347519.1875
Q9JI48	578543.6875
Q08288	87259.42188
Q60648	NA
Q9Z2A5	591330.0313
O35382	9666467.125
Q9JHJ0	1008279.188
Q8R3G9	273534.3438
A0A668KL36	209875392
Q8R1A4	2099717.25
P70445	NA
G3X8S8	737094.5625
P97471	1046059.625
A0A1B0GSM3	125294.4219
Q9QZZ6	NA
Q5EBG6	NA
A0A498WFS2	11341065.73
A0A075B5P1	461081.875
Q9CYN2	NA
Q8BHL8	46798371.41
A0A0R4J1E8	880051.7188
Q3V1L4	1123388.563
Q8K2Q9	816286.4375
P63082	383339.0938
Q9D787	78875.74219
L7N1X8	1385586.516
A2AF33	4544307.25
O55013	8031652.031
Q04207	552237.1875
Q9CQD1	550611.875
Q9ERU9	503174.4063
B2RY56	124982.7266
D3Z4S3	6278994.688
Q61189	912514.9375
A0A140T8N5	630970.0625
Q8VCC1	659206.0625
Q9CS42	NA
P70399	NA
Q6P2B1	145903.0547
A6H5X4	478728.8613
Q8BH95	1313019
Q91VR8	NA
Q60949	700468.5156
Q6PFR5	1850711.25
A0A140T8M0	5466584.25
Q62000	3194581.156
Q9CX60	NA
A0A0R4IZY6	5734290.531
O35566	267122.1328
O55229	2077276.25
Q9DBS5	NA
Q9CQW3	NA
Q9QZ06	130945.2891
Q03963	351353.25
H3BJ82	94545.47656
Q9CRA5	181647.2344
A2AGS2	NA
Q9DC16	776964.4375
P25688	NA
P01630	368542.8438
Q6NV83	758030.0625
P47880	526564.1875
O88312	296059.0313
P01635	3018674.25
A0A0R4J131	1218857.875
P61759	2535209.75
P62892	1445394
P61028	360429.3438
F6SJM7	3165152.43
Q80YR5	728919.625
Q99J45	268572.8125
Q8R0A0	2385346.094
P55258	9545482.844
Q64444	NA
P13595	NA
Q91XF0	1820812.805
Q6PEV3	87308.21875
A0A075B5N4	261854.5
A0A0A6YVW3	NA
P35762	396568.8125
Q91XD2	1405610.25
Q8BMA6	1282965
A9JTY7	NA
P97431	1666176.375
Q61107	389601.8438
Q9EQG9	735489.2813
O35901	12831914.38
Q9D103	1353539.75
Q61024	179406.2031
O08547	1589079.125
Q60855	312710.5625
Q9D1K2	972993.5313
Q5SUF2	1936306.438
E9QLB2	873272.0625
Q9CQ80	3428464.125
A0A2I3BPG9	10408823.13
P83870	476602.125
P55065	1238021.969
E9Q3Q6	46605.81641
Q3TC93	765226.7031
P35282	271746.0938
Q61151	NA
A2AFQ2	283480.9375
Q8VHL1	4618229.313
D3YZZ5	10248119.44
P04247	446952.875
Q99JT2	474731.4375
F8VPL5	3257179.197
P98086	5287996.781
P16254	329414.0938
A0A1W2P8C6	NA
Q9JHI5	NA
Q8R5F7	709878096.1
P17095	646793.5
Q91V77	3282899.5
P35550	575304.3125
Q80ZQ9	153832.0156
Q80X73	228117.4063
A0A087WR57	393874.0313
Q6PD03	3172964.469
Q61550	NA
P97352	978200.1875
O08976	5949492.5
Q8BVA4	12317049.69
Q99KN2	NA
A0A0R4J138	143819.8281
P70124	1653287.625
P32020	401797.5625
A0A075B5Y4	NA
Q8K023	1287443.438
P15379	201016.3438
Q6ZQ58	816621.0625
Q9WV03	NA
A0A0J9YUG5	NA
Q9D1D4	11674079.34
Q9JHL1	454388.9688
P47968	6985413.906
G3UYV4	888761.1094
Q9QWR8	NA
P46737	25097785.72
A2BGI8	1632529.078
Q8VC31	6614007.883
Q9ESY9	NA
Q6PDG5	NA
Q6P6I6	133461.6719
Q7TSI3	NA
Q3UV17	800323456.3
Q6PF93	NA
P70362	952170.75
Q921U8	561262.4844
A2ATP6	29467.33008
Q80UK0	467838.3125
A0A2R8VJV3	1240568.25
A0A087WNT2	NA
Q3UY34	39078.73047
G3UZR1	3182705.75
Q9D7S9	14972477.14
P84096	NA
P17426	1023171.5
Q922E4	401117.5781
Q61473	22157.1543
Q61268	751761.625
O08992	1132650.75
P68373	5975499.188
P97821	257672.5156
Q91X96	1466328.594
A2AQ45	752136
Q8CIV8	697865.4375
P60670	NA
O35969	689082.8125
Q61239	941818.0313
P21279	289643.7188
Q99K95	NA
Q9CRD4	848376.625
Q9D0J8	85095264.75
Q8K3G9	442952.7813
Q9CXF4	1078746.516
D3Z6I4	1506961.094
Q80UY1	NA
Q91ZR1	NA
Q91VW5	70805.74219
Q91YP3	NA
P24668	1112059.594
Q64324	NA
Q9Z320	2397667.313
A0A140T8N3	2212765.5
Q9JMD0	NA
G3X982	1349231.719
P29595	11682490.97
Q8VED9	NA
A0A0A0MQA5	6704944.719
F8WHX2	2803804.25
Q9WUD1	306372.625
Q8CHW4	1711568.375
O88351	NA
Q8BYZ7	272576.4688
Q8VDD8	724338.8125
A0A0G2JFZ3	518406.4688
E9PX53	9612778.344
Q9Z2L7	NA
Q9ER67	36383.93359
Q9D8T2	895642.7813
P35492	1556874.996
Q923L6	2159347.75
B0V3P6	112815.2344
Q5U5V2	360911.5625
Q9D554	377739.125
Q91YH5	14397647.49
A0A0A0MQ99	798142.3125
Q9Z2T6	NA
Q8CGY8	1498889.297
A0A075B5R2	325609.5625
P61963	1708612.75
Q62172	41649.66016
Q9CW03	259639.4219
Q80UP3	115642.3594
Q9D0K2	NA
P29452	751750.375
Q06180	NA
Q64152	NA
P62858	1981135.875
Q80V42	188190.4688
Q8VC03	60741.64453
P56389	467360.4063
P01132	NA
D6RFU9	641358.9375
A2AJI0	49602.01953
Q9D0B6	2256643.125
Q91X43	80431.71875
P35585	2883844.5
P54116	2501399.594
Q05144	NA
Q99L20	7614960.375
Q8VE88	NA
O88842	346809.375
Q9JMH9	5406058.531
P21570	892823.2656
Q8BIJ7	234966.0781
E9Q6J5	NA
P62313	NA
Q8CAK3	382284.2539
Q9R269	380185.1563
P54103	377989.2031
Q61475	NA
E9QP49	283648.6563
Q8CD15	668668
O89017	915975.4375
Q9QXB9	1666937.172
A2API8	762932.75
Q3UPH1	1047898.063
Q08189	1547134.625
Q63918	815228.125
Q9D708	1136975.625
Q9D309	196357.8281
P28653	1004734.75
Q80WT5	1925583.703
Q9D1R9	4271724.5
A0A0R4J0R1	594976
Q8BHD7	1059581.367
A0A1L1SS27	634324.5625
Q9DB16	NA
P01680	660918.3125
G5E911	2305655.031
P51949	129603.3047
E0CYW1	2108137.875
Q6ZWV7	4154865.25
Q8VD75	1847186.859
Q8CF89	291571.1328
A0A2R8VHF9	250617.9453
Q8R3Y8	NA
Q8R5F8	3326954.938
Q9D0B0	879592.1875
F8VPP8	778418.9375
Q9DB34	NA
Q6A026	191364.7188
A0A0A0MQF5	508656.75
Q8R550	9696205.82
A0A0A6YXN4	611415.625
Q9JK23	NA
Q99M31	8219485
Q7TQK5	709419.4375
Q8CGF7	3249841.813
Q8VE70	2309271.531
P62274	1926057.625
Q9JJI8	648894.8438
P08207	10618490.63
Q3V140	608833.375
Q8BXC6	355648.9375
Q60575	NA
Q60960	1900221.656
Q8VHN8	325631.375
A0A0B4J1J5	2023480.813
Q7TPR4	2713943.375
Q924Y0	407254.25
Q91WP0	352107.8438
Q8R5J9	2379973.281
E9QKI4	119763.9844
Q9EQI5	1004995.125
Q99LN9	NA
B7ZNL3	NA
Q61749	1148401.844
Q3T9E4	1394975.719
