Accession,luminal protein estrus
P05201,0.743545158437593
Q8BHN3,0.7169762581027088
E9Q3M3,0.6841844928951181
Q99KJ8,0.677048814070128
Q9Z2U1,0.7315340018283812
O54990,0.6400086758999519
P62141,0.7143022842725001
Q8BH61,0.6768571941617478
Q9Z0N1,0.7294420014294645
E9QN99,0.7492027933628518
P03953,0.7611919404441276
Q9JII6,0.7681851030635751
Q8C3V4,0.8056849863965913
Q9Z1N5,0.734112063851763
Q61133,0.6990922160031421
P47791,0.7302733789058877
P62192,0.7155951686326324
P27659,0.728463761539215
P39054,0.6993150052650324
Q01339,0.7321135923127394
E9Q9E1,0.6573041729797721
P46935,0.6861019049500577
Q8R016,0.7308858291758932
P62242,0.7349126493026832
Q61792,0.7146711412112331
Q9D8N0,0.7456065929042992
P19324,0.6768736755991656
G5E924,0.6872477769594003
Q9Z1F9,0.6917614712928556
Q9R0P5,0.8124049056032894
P97315,0.7852023647220939
Q3THK7,0.6783816487560276
P12970,0.7446068075947384
Q60973,0.6932498062394622
P39654,0.7020453850914569
P61161,0.7475026113388803
O88544,0.6949084485746662
Q63844,0.7496716321274173
Q99K85,0.7016686082803354
A0A0A6YXL6,0.7659730323400126
Q99KK7,0.7359789847761017
Q61703,0.7052519435063118
P97494,0.7043397204792723
P70398,0.6373941001948825
P49312,0.7480641741218487
Q99J77,0.7250349172104726
Q61362,0.5404332187988029
P08249,0.6744539810786996
O08997,0.7914795750661022
E9Q555,0.7207040708085584
Q9JLJ2,0.7319277065333635
P26883,0.7356917783145677
Q91VR5,0.7014313948177148
Q99PT1,0.7817901939258077
Q9ERK4,0.7019721983872361
Q8BKC5,0.7138731625869432
Q80UG5,0.6983363816915602
P16015,0.750639927021829
P62196,0.6898212368358938
P11679,0.7541069141869605
P32921,0.7034730604871036
P47199,0.683759893118869
Q9JHU9,0.7030886783435262
Q924B0,0.7314341460622739
Q91WT7,0.7420514358201343
Q8BPB5,0.6396379515812839
Q9R1P4,0.7508646512832083
Q62418,0.6799702075529847
Q9EQP2,0.676546343726226
Q505F5,0.6678796460509272
Q05816,0.6932444273445357
Q9CX34,0.6672785375566748
Q9CQ65,0.7372846972325002
A0A0R4J2B2,0.7279400915018631
P00329,0.791332718991567
P51859,0.751056588464817
Q3UM45,0.694072970745743
Q61176,0.7177658095521898
Q5FWK3,0.7087477565282105
Q8VEK3,0.7258097800160083
Q6PDL0,0.6351067287401261
Q61753,0.6580891447850019
P08226,0.7207079038144039
Q9D662,0.6882426366498737
Q9D0R2,0.706743761093944
P11680,0.6512368762728901
Q08879,0.6564555588676417
O08692,0.582897337711872
P97384,0.6890751157678616
O35643,0.7147085287735785
Q8C1B7,0.693518478480243
Q8VC28,0.7036808315546963
Q640N1,0.6965398506152456
Q6GQT1,0.648142315149798
O89053,0.719079169299199
Q5RKN9,0.6934110658369054
Q9EQH3,0.7155768517575819
O08797,0.6888817151727541
Q62465,0.6844358681094492
Q6NZD2,0.6825686918983536
Q9JKB1,0.6950923546440566
Q8K0C9,0.7883274989890897
P63005,0.7136486356665419
Q61035,0.7211841718881031
O35350,0.6922825985821384
Q99LX0,0.769657660686207
P48678,0.6604776671810662
P11247,0.6348181530546254
E9Q912,0.658401573568895
Q8K3V4,0.6475946971828705
P27612,0.6583744029589498
Q9D154,0.7352827979461348
Q91YI0,0.7160030391938602
P26638,0.7154928698072078
P07309,0.8276025494424913
Q9CVB6,0.7084036149262022
P46664,0.6979002770310472
Q8VCU2,0.6983574905462923
Q9DCT8,0.7429770949577787
Q9DBF1,0.7497079955874246
Q8C2Q7,0.697188758348492
P34884,0.7684305702285894
P14685,0.6841092640140802
P70460,0.6745173688216655
Q3UZZ6,0.6966925567821043
P08752,0.6978093358450562
E9PYN9,0.6057918660239359
Q9R0N0,0.7002649130353515
E9PVU0,0.6823738672333625
P14602,0.7753657910881887
P70663,0.6140611797304546
P62702,0.7090308326269191
P62983,0.805589995792197
O55137,0.728741300406265
Q99LF4,0.7107928963891929
P09242,0.6517733836613983
Q9EPC1,0.724482942174216
Q9CZD3,0.6949639788532423
P97372,0.72723138579738
P42703,0.8102482046141591
P29351,0.6543498641765356
P97290,0.7342513112544596
Q9R0P3,0.7520535286167396
Q9Z1Z2,0.6867896012371446
P47962,0.7486520558103706
Q9JHW2,0.6992458097668282
Q9WV32,0.7330930456974941
P06801,0.6511805975903965
P24369,0.7184911125952144
P21460,0.6208817224756461
P60122,0.6492128702000738
Q99JI4,0.7008684325969519
Q9WTM5,0.6925982665875682
O70194,0.6936171471469411
Q99MN1,0.7151334878459912
P10810,0.5743213879642757
Q8BMJ2,0.6631390865985358
A0A0R4J039,0.7609148750362194
Q8BK64,0.69131800410218
G3V018,0.6645668023694244
Q8BP47,0.7060956259694182
Q8BK67,0.6658198483314193
Q8VIJ6,0.7055099976215707
Q3UE92,0.6937329812151095
O35685,0.6831777648365822
P50516,0.7097228561625681
Q9D8W5,0.6767871360460377
E9PUD2,0.6419700804975589
Q61553,0.6808412355578426
Q05D44,0.7514308028081425
Q91WU5,0.6566269369363678
P41245,0.6415211658280388
Q8BVI4,0.7345117747364666
P0DP27,0.8026738137742159
A0A1W2P6F6,0.7926055291564605
Q9Z0E6,0.7214187900224044
Q99KI0,0.6864162629051986
Q7TMB8,0.6828711152394176
Q9Z0U1,0.6772129386538919
Q00915,0.7330819951885869
Q9Z1Q5,0.7577761696025561
Q9JKR6,0.6759545677295328
Q64471,0.7408053320940188
Q64442,0.6629478318748073
Q8R3B1,0.6339733261068674
Q3UDE2,0.6612671534976777
Q61823,0.6938259316994715
P62334,0.6968436251995954
P70168,0.7094858959572388
Q68FL6,0.6494132621214727
Q06890,0.6919406402018261
Q6ZWQ9,0.743476654751881
Q3ULJ0,0.7591030720876506
Q62433,0.6246522192580867
Q9CQT1,0.682740345003408
Q921W7,0.6697728234787487
Q9CZC8,0.6740333973113071
P70349,0.7418091867234983
P25444,0.7169628031853453
P48774,0.7091983980722689
P31230,0.7302018026530195
Q61166,0.736158040580964
Q9QWL7,0.710845223540337
Q00PI9,0.7320309441650016
O70475,0.6619805735589778
Q61646,0.6456106683626356
A2AN08,0.6618322078082696
P54775,0.7618786326521249
Q9R111,0.6824092204188354
Q6PGH2,0.6759952675713872
P28474,0.768053846754253
Q8QZY1,0.6919147522066383
Q7TNC4,0.6790687853878888
P99029,0.7571914314117336
O55222,0.6827864965528858
Q8BJW6,0.59544631849372
Q61730,0.6714121469255062
O35381,0.7511126497967389
A3KMP2,0.8411621887875885
P14148,0.7464030221704283
P06281,0.6313786507895855
Q9WVK4,0.7008619710738601
O35215,0.7364552772431106
Q62167,0.7205221192499602
Q6P5F9,0.6846809946486576
Q9D1P4,0.6582278511963541
Q91YR1,0.7058459213802716
A0A0R4J093,0.7454468824579208
Q6AW46,0.6133141742774815
P24547,0.6705447666081054
Q9CX80,0.6865790744008076
O09061,0.7316815969582869
P47963,0.7255296079547514
Q9CRB6,0.7229361562774017
Q6IFX2,0.784603063676687
A0A0A6YXW6,0.619716876578536
Q9CR16,0.703472596518548
Q61247,0.716336682947277
P63001,0.7839978550081237
Q9QZD9,0.7051293287562308
Q8K354,0.6901219743152818
P60229,0.7034118621612768
Q924M7,0.6560117676252732
Q09098,0.7325833410062095
P04104,0.8495544040306707
Q6P069,0.729716428848652
Q6PDM2,0.7222340905595453
Q9CZ30,0.7008902742698863
P31725,0.6878272437500372
Q9CT10,0.6767589810181253
P11087,0.6330608620901969
P24472,0.7809393261417421
F8WJK8,0.7622388497497923
P09528,0.7119496620745032
P35235,0.6937483567653645
A0A0G2JFY5,0.6562244884583549
Q02819,0.661205675513299
D3YWF6,0.7097511861032311
P06797,0.6257499892575525
Q9DCN2,0.7341337296657393
Q9DBE0,0.7400146788515044
Q99J09,0.6292098504819144
P54822,0.6858177572648781
Q61704,0.6555170030496436
A0A3B2WDD2,0.7301865939270649
P61205,0.7171947915379617
A0A1W2P7A1,0.7323493915653513
Q9D8U8,0.7717563377424108
Q8C0L6,0.5953588190533161
G5E895,0.6665535871714509
Q8VDN2,0.6520159352129674
Q9CPW4,0.7096336619841532
Q61081,0.6821061434932237
F8WID5,0.7608400279545194
P07310,0.5998342109813076
Q9JMH6,0.7149427384028827
Q9DCJ9,0.6614410469783277
Q8C845,0.7139587785080297
Q9DBB9,0.6826493477037424
O88487,0.6840772115688817
P97855,0.6560229991989185
Q8CFG9,0.6626887993845543
P63037,0.6545819962411916
Q9CXW3,0.6891276157406228
Q6P8X1,0.6799584315089524
O55234,0.696648855375114
Q9DBG5,0.678935792620166
P47738,0.6842974286082111
Q9DBR7,0.689116039698309
Q8R1Q8,0.6787773034090703
P10630,0.6938599929344642
P62814,0.7000290024453669
Q9CQ60,0.7145868217805006
P53810,0.7215359392115112
P61222,0.6491438821006394
P10711,0.6677441802386653
P35564,0.6611217163776988
Q60598,0.6935489779205039
Q8VCC9,0.6471820559229935
Q9WVE8,0.688536191324633
Q8K157,0.7729703267727773
O09159,0.5925174601173208
E9PVA8,0.6547306002803812
O88851,0.7042781235047737
Q61635,0.6599156528959266
P54923,0.6950890717918834
P14152,0.804078770623578
Q91YR9,0.7241373666580985
P05784,0.7636619752956445
P70698,0.6259556902449639
Q6DYE8,0.5635773193003454
P17427,0.6528783293369631
Q8BWY3,0.690150358855004
Q8CAA7,0.6465898866334405
Q3B7Z2,0.6295802612668783
Q62426,0.7567347217850943
O55131,0.6317808105877447
Q8BML9,0.7334398134995537
P26262,0.6822675093583996
P24288,0.7318054366944303
Q9WUA2,0.684296756524308
P97298,0.7140225527087408
P01898,0.652237905608644
Q810B6,0.6326522163990592
P63028,0.6793424379335545
Q68FL4,0.7158434400626049
Q8BX70,0.6779334080612452
P14869,0.7326978545201371
Q8BTZ7,0.6875889951783649
Q8BJU0,0.6670777539804013
Q9JL35,0.6546401226693891
Q9JLI8,0.6407262828535852
Q99KB8,0.6186228733083997
Q8BUV3,0.6397651939841347
Q8K010,0.6490374165091795
A7ISP9,0.6873639685029677
P28352,0.7122614506985533
Q6NSR8,0.6840493407710883
P47911,0.7449519285061904
Q8BTS3,0.6648146298694436
P26043,0.6849840141996549
Q9CY64,0.6770791921280939
O70435,0.7417782068576102
P19973,0.660363701090551
K3W4L3,0.6922937743847493
O08804,0.6545550875242078
Q07456,0.6802873748096745
P08607,0.6391591070925852
Q91V41,0.6686206993556386
P35980,0.6982780828288174
Q99LD4,0.6643765193662843
P15947,0.579524249017055
P50404,0.6826865945523811
Q9R0Y5,0.7048640637616962
P56480,0.6571919597511681
Q9DAR7,0.6810472243699711
Q3TML0,0.7121304234642455
P17710,0.6307802280531463
Q91XV3,0.6210159236276255
O88685,0.6795559612595748
Q61074,0.6707282720159393
Q80W21,0.7002481607325561
Q923D2,0.7236431018152454
P17156,0.659419355321887
P04117,0.770265876216835
Q9CR00,0.6559981393267001
Q8C7R4,0.7045599234379176
Q9WTQ5,0.6880618180910473
Q62219,0.7138742750894868
Q9R069,0.6065224876265269
P24270,0.6524820587977161
Q8VDK1,0.6433449644082876
Q922H4,0.6316364669730326
P30681,0.7358360834711674
Q9Z2U0,0.746819492060498
Q61990,0.6346651566124406
Q9CQC6,0.7313297047586328
Q921F4,0.6927318967443742
Q9Z2N8,0.6059740517145513
Q3TTY5,0.8375205126623539
P42227,0.6646288960033914
O88958,0.6710547112558806
Q99LB4,0.7224966455265527
P62827,0.7547665719581335
Q6P1F6,0.6640736749561894
Q6S9I3,0.6538958859902505
Q8BU85,0.6312240923217727
G3UZ26,0.6684708306449645
Q8BHG1,0.6869003825785315
Q8R050,0.709131064666402
Q8CG76,0.6840088569303255
F6ZHD8,0.6696420475447908
Q8BGD9,0.6649160032780824
O35887,0.5720947069645193
E9Q414,0.7367548151560722
Q8BZW8,0.6537448522944033
P51885,0.755482543911007
Q9WUM3,0.7018061482256357
Q64726,0.6752452774420431
Q99MD9,0.6453300522944578
Q4VAA2,0.6211266097946719
Q91Z53,0.6813290650884618
P01869,0.7005550304914738
Q9WVJ2,0.6915402135440413
Q9CY58,0.6995248190481581
Q9JIF0,0.6842408874220268
Q9QUM9,0.7337808269827744
Q62446,0.6717859113145157
F7CUP3,0.6647106094574193
P29788,0.6757146443628056
P70372,0.6684119425946184
A0A1L1STE4,0.6540674751158919
Q91V76,0.6901370084307855
P00493,0.6700193959867436
Q9CYR6,0.6785331588952395
Q3TW96,0.6728872190813203
Q9QXT0,0.6331898278789381
P26369,0.6565752631465078
Q9R0P9,0.6008586386824217
G3X9Z5,0.4887638407603924
P22599,0.818042220718302
Q05BC3,0.6730798711694459
Q6Q899,0.6595303525251299
P34022,0.7112090580269919
P32067,0.6877527020904839
O35744,0.6119738451184309
P61202,0.6678888529731453
Q922F4,0.665735710944023
Q9EPU0,0.663641768094671
Q9Z2M7,0.74039317089804
P97825,0.6409352854428939
Q91W50,0.6377127270556565
P51150,0.6922643046099665
Q9EQ80,0.6666484354145813
P62751,0.7204404316189283
Q06138,0.6716341189850822
Q9CPR4,0.6941689036620367
O89079,0.7189289716683831
P17918,0.6963405217597173
Q8C0C7,0.7324469507801431
P23591,0.7089521979831586
O88456,0.7070106598774257
E9PYI8,0.6816515722716472
Q9JI75,0.6367122449548452
Q62148,0.7062799998931113
Q4FZE8,0.735978807758183
P26350,0.6648187670322212
P70670,0.6943696997148782
P63242,0.7556742293144678
Q8C7E4,0.6835771281084199
P61087,0.6789791930583744
O09172,0.6471165576796494
