Accession,luminal protein 2.5
E9QPE7,2.2405877014551354
Q8BTM8,3.0174959163794624
E9PVG8,1.6126637255801375
P07724,53.39339017576706
P01027,2.610444170820252
Q9JHU4,1.6727559872275877
Q921I1,9.535554516732034
P26039,0.7689966197173519
Q8VDD5,0.79321391962207
Q61838,1.6683899199791457
Q80X90,0.5011775095301466
P19096,0.43037100906312536
P08071,0.5544603588873068
E9Q616,1.5944847949524357
Q6PDN3,0.5005163646254406
Q64727,0.9764694827666648
A0A087WSN6,0.13374881778812825
Q68FD5,0.32739186831338657
P57780,0.5964246249307953
Q01853,0.6929555081630707
P63260,10.898896856077155
P58252,1.7119675294325452
Q3U2G2,0.24273643231161304
F8WIT2,1.0365995016269998
P28665,0.5274350035759662
Q8VHX6,0.08739057139175453
P11499,2.013561456326171
P20918,0.44862274026519916
P63017,1.3107418280373848
P06909,1.0558570284544584
P13020,1.6993169242754635
Q6URW6,0.7718192190555723
P99024,0.8853868233034152
P21614,0.945316304045637
P10126,2.210751648081682
G3X8Q5,3.961556077773489
Q02053,0.3003235435130968
E9Q0B5,0.1973022700233639
Q9JKF1,0.19729965258856422
Q62261,0.5826659437391944
P05064,1.1154089315508038
P16546,0.08450096774557214
P52480,0.8699485765243381
A0A0R4J0I1,1.8787440798461081
Q9D1A2,0.4048977061545801
P24527,0.25476772896086786
P26040,0.6463439854505495
Q8CGC7,0.05944073356419204
P37804,1.3501607586678332
P15626,2.4638569753027877
P27546,-0.0003000112659988141
Q91X72,1.6980278548444936
E9Q5I3,0.14746541216240908
Q61879,0.04297240379228076
O08677,0.586434648684108
Q9DBD0,0.06434712392341395
Q8K0E8,0.5298511609760281
Q9D7Z6,0.04564222222910864
Q8VCM7,0.2878770911770702
P23116,0.5734462565122171
P08113,0.2417726427973384
Q9CWJ9,0.16444730234568
O08553,0.08486305555259428
Q8BFW7,0.11200987557529969
Q61768,-0.011120713714047612
Q8CI94,0.16707502876342045
Q9Z1Q9,0.047620424884683696
A0A0A0MQF6,1.8142997752305006
Q00897,3.434444187382386
P30416,0.2067861634256622
P97449,0.07400148786188487
Q04447,0.8469514767513704
A1BN54,0.17039168488004675
Q61598,0.2467495304776318
P17563,0.2916433470878371
P06728,0.5585963314699388
Q922D8,0.8667287523595231
Q8CIE6,0.04992050626292155
P27773,0.48797346863115204
Q00612,0.23402290437924314
P17182,1.755432043266693
E9PV24,0.3286548768894678
Q61781,2.8310052842134277
P60843,0.2058418994548163
P09411,0.8729706646948552
Q9WU78,0.01861139489486204
P62259,0.8578485429844895
O55029,0.012062161613573394
Q8VCT3,0.01556577085466164
Q922U2,3.868915744320588
Q8BND5,-0.02411580142759872
Q6ZQ38,0.31221854597388227
P10649,2.502488559845193
A0A0R4J071,-0.09381563231030397
Q922B2,0.06607479033324933
P20029,0.4060922113941715
Q78PY7,0.07808433860299785
P45376,0.2798207148733896
P42932,0.2616565672484155
P40142,0.7829822703108484
P80318,0.11425832489295987
P21981,0.16467849017079952
P26041,0.21741090110749905
B8JJN0,0.10401701161733376
P40124,0.24394182947425572
A6X935,-0.01017223489290915
Q9D0F9,0.13756725570188638
P05213,0.45821451622253867
P19221,0.03210272599442529
Q00623,3.1742273893797637
O88342,0.19727433259146265
Q99K51,0.4681964825355105
Q3UU35,0.023052692389688004
Q9QXS1,0.00541270947816541
P07356,0.6273515138949968
P17751,0.6388246690418113
P35700,1.3906878777750464
Q61702,-0.03530534709719859
P07901,0.40512009905198826
Q91WT9,0.14618935232554206
Q3V117,0.018087790396001217
O88569,2.5589077597117793
P24549,0.12883488570680382
O09131,0.9661078951437286
P63158,0.5610118026570432
P11983,-0.011442180551306552
P19001,2.0985884800597954
Q543K9,0.13862151924203653
Q3UPL0,-0.01950360432960076
Q11011,0.056864433448228224
Q7TSV4,0.09894682763706855
A8DUK4,7.008183735950265
O70209,0.2311889415435998
P80313,0.04363403377493665
Q76MZ3,0.09017034867697989
E9Q557,0.06968638387910255
A0A1B0GSX0,0.8124821229458473
P60335,0.1069263647456605
Q8C1A5,0.025389182961168197
Q9DBJ1,0.4593949015533934
B2M1R6,0.1812559216554285
Q9CPY7,0.05719759924436707
Q501J6,0.01302742490941378
O35639,0.05996330130876703
P56399,0.9667762245299629
P10107,0.43117503128198686
Q9DCD0,0.7797933630347312
Q9D8E6,0.052661593826497315
E9QA15,0.02125572748227595
Q64737,0.005824779597339286
P29341,0.034569843323659616
Q9QZE5,-0.02938920201586537
Q5SUR0,0.05326731274315116
P01029,0.2788375984286249
P70441,0.06418934872103056
Q99JY9,0.14888777817140916
O89020,0.06835579648874396
Q9Z1Z0,-0.028693784373129052
Q9CWK8,0.031046778763003043
Q61699,-0.01327225791362201
P10605,-0.009748611490615311
Q99KC8,0.00964748043833153
P23953,0.9882597253091678
P20152,0.01041936595403004
P47856,-0.06941497091501517
Q61233,0.17255676163525313
P12658,0.4829765554597812
A0A087WS16,-0.04466035459991365
P00920,0.13204968422866542
E9PWE8,0.09087141788241361
Q8JZQ9,0.004260370185810887
P50580,0.06384124759970107
Q3U1J4,-0.04142352317762959
P17742,1.4575939571894656
P62960,-0.05020003035336589
Q02257,0.012776265003283556
P14211,0.14728638245943937
P09405,0.19625892551850746
P48722,-0.023254062787902263
Q11136,-0.041836195545878516
Q61696,0.14138198620039316
Q8BZF8,0.01185711054185863
P46471,-0.04318062646823889
P06745,0.24698791775906462
Q8BGQ7,-0.024289995194497455
P50247,0.3759628650330634
Q6GT24,0.20621188829996778
Q8R146,-0.06340829322224388
Q8BL66,0.09880087891568205
Q80T06,0.10748826933277224
P80314,0.07194960731970572
Q91VB8,6.516992976403252
P28271,0.06113975483903843
P06684,-0.06080242497282862
P32261,0.34988320917021043
P08003,0.07341441226364721
P19157,0.41678431065081606
O70570,-0.020565470515584185
Q62523,0.10642453836570363
E9PYH0,-0.06375736276555052
P62962,0.46248687809666095
P10518,0.08397930001185099
Q8VDM4,-0.012998698907895644
P97447,0.16946281131022808
P62908,0.03511166727570468
Q9D0I9,-0.04906441285178843
Q8BG05,0.07722835298673547
O88844,0.2653719774587214
Q00519,0.0539764205182928
P63101,0.5681010519083888
Q9CZ44,-0.02380370423453895
P48036,0.9327932480652636
Q60864,0.08608817164356544
Q9EQK5,-0.018328800574026874
P50446,0.35051261961549757
Q8VDJ3,-0.060333327850906865
P26645,-0.029239737661562532
P47754,-0.013721125046699758
P68040,0.07750476489918874
P29699,0.7500656235952149
Q3U0V1,-0.00039789904524335643
A0A498WGD8,-0.04039636171281813
E9PZF0,0.3079404153922089
P48758,0.17987861895185944
P07758,1.312914388769821
Q60854,0.07810697861273262
P80316,0.10467115507441946
Q60710,-0.03407210219373582
Q62318,-0.012685299171250927
P05063,0.3752887015231116
P09103,0.18560045700195874
Q3TXS7,-0.0370927364439811
P97429,0.05724561331805892
A2AMW0,0.0884008965480905
Q8CIB5,-0.012381374559089645
Q3THS6,-0.051366772499080074
Q08642,-0.019101886883586546
Q9WVA4,0.20069785061330614
P11352,0.08905007034690182
Q9CPX4,0.1175841774979812
Q9JHR7,-0.028820274359645362
P50396,-0.00868404766278169
Q80X19,-0.05470103265776762
Q99PL5,0.051581281805359695
Q8R1B4,-0.054396874360144704
Q9QYB1,0.5830184743494025
A0A6I8MX27,0.34872544443441295
Q8BU30,-0.04126484373467235
P97371,0.11449163882229964
Q9CPV4,0.03134431444879614
Q62010,0.019352889346991035
A0A0A6YVP0,0.09581870829410351
Q6A0A9,-0.07807950704895922
Q9R098,-0.09150039224350691
O08529,0.24637832946303675
O70133,-0.07710800003750412
Q8CIN4,0.07571643334943867
O08739,-0.02083007935499402
Q8R0Y6,-0.07074384960358343
P18760,0.7420447906006697
P12382,-0.051138796791628124
B2RQC6,-0.06167524408651035
Q7TMY8,-0.06895011580817152
Q9D0E1,-0.073754432515379
Q3UW53,-0.023493504688276833
Q03401,0.04916508531322724
P00342,-0.09136086304171177
P55264,0.14573181804958543
A0A7N9VSW1,-0.003514366586765658
Q9QUI0,-0.030340003741425717
P80315,0.08487075666420728
P15105,0.008792838953522073
Q8BJY1,-0.04916237172185469
Q9D819,0.010485589760431593
Q19LI2,-0.004275170787789208
Q9JIF7,-0.031045697738460984
G3UXX3,0.00610704039812255
Q91WQ3,-0.010475687037465915
Q99KQ4,-0.07653628935688751
