Accession,luminal protein estrus
P32261,0.22290684972318828
P08003,0.08245675310733999
P19157,0.4216736420299991
O70570,-0.021819710553556356
Q62523,0.031371050615754494
E9PYH0,-0.05931270239638304
P62962,0.38280593694564596
P10518,0.06714147573755296
Q8VDM4,-0.007457745183008028
P97447,0.039845130652182884
P62908,0.0614416700799566
Q9D0I9,-0.01690824000225982
Q8BG05,0.07669556039165835
O88844,0.1673763393537519
Q00519,0.015698451605605512
P63101,0.5955917607807981
Q9CZ44,-0.022701022146572776
P48036,0.8978951832265605
Q60864,0.06098653710262916
Q9EQK5,0.002272444505724846
P50446,0.06009188953882288
Q8VDJ3,-0.03274330862324068
P26645,-0.006191224171928311
P47754,-0.01514191699230116
P68040,0.09325223265212278
P29699,0.7098547795624061
Q3U0V1,-0.009981824063386817
A0A498WGD8,-0.02805029991384297
E9PZF0,0.29779681151000204
P48758,0.12123928912609869
P07758,1.0464846290041494
Q60854,0.06034386527713878
P80316,0.1359910399276609
Q60710,-0.022530749963206597
Q62318,-0.01734083561864974
P05063,0.22199003958023644
P09103,0.1855294066202814
Q3TXS7,-0.0172170659257607
P97429,0.034802882582264674
A2AMW0,0.04693750426900664
Q8CIB5,-0.03753173785901093
Q3THS6,-0.03363448466836945
Q08642,0.15026858105301485
Q9WVA4,0.13335938549748919
P11352,0.11188300482945715
Q9CPX4,0.05021262428769889
Q9JHR7,-0.018108945824235074
P50396,-0.002024359136855917
Q80X19,-0.025570747443288532
Q99PL5,-0.021686166212835468
Q8R1B4,-0.002319947150500784
Q9QYB1,0.31617391466752803
A0A6I8MX27,0.16931849731793733
Q8BU30,-0.026357368046740107
P97371,0.13251922007555733
Q9CPV4,0.04244980515003823
Q62010,0.07025141325507102
A0A0A6YVP0,0.011216132732756998
Q6A0A9,-0.061282084837389214
Q9R098,-0.07556228586293846
O08529,0.5386800392855529
O70133,-0.055954450179285076
Q8CIN4,0.02169685930666021
O08739,-0.005405332262051735
Q8R0Y6,-0.043761164577104175
P18760,0.7631635659722373
P12382,-0.041354313203995074
B2RQC6,-0.04997490227307138
Q7TMY8,-0.05862606373378878
Q9D0E1,-0.054256374171212936
Q3UW53,-0.03323924267867806
Q03401,0.02583960774652271
P00342,-0.06668180606252826
P55264,0.11870112523836662
A0A7N9VSW1,-0.036608318633980355
Q9QUI0,-0.01809680534657844
P80315,0.03721314486670235
P15105,0.005762675746124031
Q8BJY1,-0.02738226069799951
Q9D819,0.030232185581316184
Q19LI2,-0.05434285221500549
Q9JIF7,-0.012820488743766225
G3UXX3,0.008202809934760975
Q91WQ3,0.033696390128809976
Q99KQ4,-0.052434521271152744
P18654,-0.04229486090906681
Q3TVK3,-0.027891141220997596
P51125,-0.06092618917375988
E9QK48,-0.021150057495765918
Q9QUR6,0.001516684602194886
P14873,-0.0648634783529057
P70296,0.39721115207173985
P68033,0.1798462962670711
Q91ZJ5,0.09201033600286558
A2A513,1.5053133040388371
Q5XJY5,-0.017317152936923513
P68510,0.14772481458681272
P28798,-0.062051979797645526
Q64514,-0.06426393923172444
Q8K183,0.20221223274377048
P62715,0.0826598639685541
Q8BG32,0.08119940028412115
Q9Z2X1,0.13944418228128863
Q8CI51,-0.04465156217792978
P01872,0.0838618845659522
O70400,0.006159731318503667
P03958,-0.023270348117829236
Q5SQ27,-0.07859570133538635
Q91X52,0.17598156993385913
Q91VI7,0.15382091255067382
Q01279,-0.054472766400387326
Q07076,-0.009356756336304296
P56959,-0.012792089334635803
P68254,0.0393305814272187
P16045,0.15319981321712597
B2RU69,-0.05315449227514097
Q61129,0.008924348750732222
Q07797,-0.037841936811259025
Q8BH64,0.18218779391016035
E9Q7Q3,-0.0002889881067565652
P97351,0.07351730324883914
Q9JK81,0.3001414442219291
P08228,0.7037607956531451
P80317,0.061604351623268924
Q93092,0.9331173453808324
Q61171,0.07905562461299116
Q9Z0S1,-0.034088434871323285
Q6ZWX6,-0.025788619233118964
P05201,0.05380131063808066
Q8BHN3,-0.009188702346774385
E9Q3M3,-0.048226130814070664
Q99KJ8,-0.05341740047597498
Q9Z2U1,0.02044604627990145
O54990,-0.06994646096284839
P62141,-0.013613664673213092
Q8BH61,-0.053545158736740574
Q9Z0N1,0.015539288520923249
E9QN99,0.0730870068468922
P03953,0.12349886987636992
Q9JII6,0.1601691391590436
Q8C3V4,0.5022505622272271
Q9Z1N5,0.02683418354780492
Q61133,-0.034119672953004256
P47791,0.017460445950866633
P62192,-0.011508861670663482
P27659,0.013326292862797169
P39054,-0.03386913387236828
Q01339,0.02184867734280689
E9Q9E1,-0.06397415058597652
P46935,-0.04667635694483442
Q8R016,0.018899901898445037
P62242,0.02889797353976416
Q61792,-0.01301967312713683
Q9D8N0,0.0605333384308021
P19324,-0.053534192703021365
G5E924,-0.045716307938092414
Q9Z1F9,-0.04167284631671333
Q9R0P5,0.602148203708052
P97315,0.2791357051261511
Q3THK7,-0.05251266969387774
P12970,0.05722761212251497
Q60973,-0.04024276353280661
P39654,-0.03068973878704632
P61161,0.06701971564381576
O88544,-0.038588999296706866
Q63844,0.07480318351201712
Q99K85,-0.031140700819322235
A0A0A6YXL6,0.14791192486196564
Q99KK7,0.03170781055421538
Q61703,-0.026685892272146315
P97494,-0.02785579557725493
P70398,-0.07065623387214676
P49312,0.06899697253591533
Q99J77,0.005959013797580575
Q61362,-0.08071141508896927
P08249,-0.05509954822275564
O08997,0.33650092102195145
E9Q555,-0.0025369815400097836
Q9JLJ2,0.021396744468637808
P26883,0.030944070015516686
Q91VR5,-0.03142257927496496
Q99PT1,0.2513255774197278
Q9ERK4,-0.030777648218314545
Q8BKC5,-0.014298257249274717
Q80UG5,-0.034959945887102925
P16015,0.07840801646825263
P62196,-0.043463611269157904
P11679,0.0920089273124029
P32921,-0.028944278231978236
P47199,-0.04855997931602758
Q9JHU9,-0.029419993921754393
Q924B0,0.020206314420649664
Q91WT7,0.049123003303991185
Q8BPB5,-0.07004977274875242
Q9R1P4,0.07925642505179453
Q62418,-0.05139668569390989
Q9EQP2,-0.053751191827836955
Q505F5,-0.05892949211787287
Q05816,-0.04024802245882456
Q9CX34,-0.0592510493756833
Q9CQ65,0.03524568173570872
A0A0R4J2B2,0.012162371134113949
P00329,0.33505994774743325
P51859,0.07998460674942108
Q3UM45,-0.03943007449643194
Q61176,-0.007828079976581876
Q5FWK3,-0.021963093452119362
Q8VEK3,0.007572379669444864
Q6PDL0,-0.07124241321878227
Q61753,-0.06364124027875415
P08226,-0.0025298379186808376
Q9D662,-0.04486156147718279
Q9D0R2,-0.024717809681344547
P11680,-0.06635028792894844
Q08879,-0.06432721209537709
O08692,-0.0787457804753687
P97384,-0.04413081213604316
O35643,-0.012959177963284975
Q8C1B7,-0.03997923620945754
Q8VC28,-0.028685344102445606
Q640N1,-0.03689830206647754
Q6GQT1,-0.06743787028170578
O89053,-0.005508120815050382
Q5RKN9,-0.04008479158455539
Q9EQH3,-0.011539130034761518
O08797,-0.044301855701638804
Q62465,-0.048026907761454705
Q6NZD2,-0.04947899687349127
Q9JKB1,-0.03840163366259047
Q8K0C9,0.30663829940909976
P63005,-0.014653711796807904
Q61035,-0.0016371862514953438
O35350,-0.04117779470427642
Q99LX0,0.1686890646320173
P48678,-0.06258965715236342
P11247,-0.0713141530520523
E9Q912,-0.06350702014325511
Q8K3V4,-0.06762223030076818
P27612,-0.0635187318546609
Q9D154,0.029865363765359986
Q91YI0,-0.01083147620432473
P26638,-0.01167774230929815
P07309,0.895668629089621
Q9CVB6,-0.022445425918472428
P46664,-0.03543802498240991
Q8VCU2,-0.034936680816361865
Q9DCT8,0.052002774980270165
Q9DBF1,0.07493708299423539
Q8C2Q7,-0.03620758702386343
P34884,0.16156897005702422
P14685,-0.04828552376740462
P70460,-0.0550596661171886
Q3UZZ6,-0.03673670365554372
P08752,-0.03553710338188239
E9PYN9,-0.07652751881123228
Q9R0N0,-0.032786070287602886
E9PVU0,-0.04962687287766497
P14602,0.2046470198534396
P70663,-0.07538411514364544
P62702,-0.02156341380990643
P62983,0.500948435645931
O55137,0.013948987943924062
Q99LF4,-0.01901485658749768
P09242,-0.06615355787267246
Q9EPC1,0.004827511660102906
Q9CZD3,-0.03853250969889702
P97372,0.010609816041067009
P42703,0.5683528587083223
P29351,-0.06517346576266847
P97290,0.027190359621435314
